# id	sub	bounty	ncom	ageH	tags	title
1545902	bitcoin	0	11	3.5	HOT	How not to change your proof of work algorithm
1545899	bitcoin	0	3	3.6	HOT	The Humble Pies Begin: BIP-110 Requiem
1545803	bitcoin	0	29	6.4	HOT	Who's a bigger bitcoin villain to you?
1545879	bitcoin	0	4	4.4	HOT	Thanks & Goodbye ⚡🤖🤝
1545366	bitcoin	0	61	13.3	HOT	Some advice re Lukeless knots?
1546011	security	0	4	0.8	FRESH	Coldcard: the technical autopsy of an entropy failure
1545659	bitcoin	0	3	9.1	HOT	Multi-Vendor Multisig on Sparrow and/or Nunchuk - New Tutorial
1545657	bitcoin	0	3	9.1	HOT	Seedsigner + Dice (and how to verify) New Tutorial
1545403	bitcoin	0	4	12.4	HOT	Roughneck Chronicles 4: Antifragility Test
1545332	meta	0	50	14.3	HOT	territory.watch
1545837	bitcoin	0	1	5.6		Bitcoin's Role in Ukrainian Reconstruction
1545963	bitcoin	0	3	2.3		Of the Two Scarcities and the Eternal Postponement of the Blockspace Apocalypse
1545505	bitcoin	0	1	10.7		Ledger Bitcoin v2.5.0: human readable miniscript policies
1545303	bitcoin	0	10	15.7		CLINK troubleshooting
1545316	bitcoin	0	4	14.9		BIP-110 Lost. Bitcoin Worked: What I Learned | Simon Dixon
1545424	bitcoin	0	1	11.9		Bitcoin Pool Co-Founder Wang Chun (@satofishi) Rejects BIP-54 Proposal
1545275	meta	0	14	17.5		No daily reward?
1545694	AI	0	0	8.6		Morgan Stanley's SpaceX bull case is getting interesting
