# id	sub	bounty	ncom	ageH	tags	title
1523701	Geyser_community	0	0	0.1	FRESH	Bitcoin Quest - New Features to try - Win 21,000 sats (multiple chances per day)
1523551	bitcoin	0	4	4.5	HOT	THIS WEEK: AMA Extravaganza! McFloogle, de Wolf, Filini, Mechanic, Sztorc!
1523480	bitcoin	0	4	6.1		Safe eCash/BTC Coin-Splitting Using a Chain-Unique Dust Input - Robin Linus
1523508	bitcoin	0	7	5.4		Sunday Survey: Where did you acquire Bitcoin last?
1523575	bitcoin	0	12	3.6		Knots knight Knut has knack for knucklehead knowledge
1523580	bitcoin	0	0	3.4		Tollbooth DPYC™ — MCP Monetization for Bitcoin Entrepreneurs
1523252	bitcoin	0	4	18.3		Babilonia: Coinjoin as a wager - waxwing
1523320	bitcoin	0	0	11.0		How Banks Can Add Bitcoin Without Replacing Their Core System
1523171	bitcoin	0	0	23.5		Saylor Selling Was The Bottom… Things Are About To Get Very Violent For BTC
1523236	meta	0	0	19.4		SN Saturday Newsletter 7/11/26
1523335	science	0	0	10.3		Mad scientist's homestead is parking size, off-grid system
