# id	sub	bounty	ncom	ageH	tags	title
1545366	bitcoin	0	57	6.2	HOT	Some advice re Lukeless knots?
1545659	bitcoin	0	3	2.0	HOT	Multi-Vendor Multisig on Sparrow and/or Nunchuk - New Tutorial
1545657	bitcoin	0	3	2.1	HOT	Seedsigner + Dice (and how to verify) New Tutorial
1545021	bitcoin	0	11	20.9	HOT	Luke Dashjr officially stripped of BIP Editor role
1545403	bitcoin	0	4	5.3	HOT	Roughneck Chronicles 4: Antifragility Test
1544963	bitcoin	0	5	22.3	HOT	CoiledCoin now closed. Have a nice day.
1545093	bitcoin	0	17	18.9	HOT	Podcasting 2.0 LIghtning Donations Down
1544984	bitcoin	0	3	21.8	HOT	BTCPay Server Security Incident: Our Response and Next Steps
1544986	bitcoin	0	9	21.8	HOT	The end has come for @lnp2pBot too
1545332	meta	0	46	7.2	HOT	territory.watch
1545033	bitcoin	0	13	20.5		Luke and Mechanic - YOU'RE FIRED!
1545505	bitcoin	0	1	3.6		Ledger Bitcoin v2.5.0: human readable miniscript policies
1545303	bitcoin	0	9	8.6		CLINK troubleshooting
1545316	bitcoin	0	4	7.9		BIP-110 Lost. Bitcoin Worked: What I Learned | Simon Dixon
1545424	bitcoin	0	1	4.8		Bitcoin Pool Co-Founder Wang Chun (@satofishi) Rejects BIP-54 Proposal
1545050	bitcoin	0	5	20.2		Luke Dashjr announces he is taking a sabbatical from OCEAN
1545027	bitcoin	0	0	20.7		Pull Request #2248 · bitcoin/bips · process: Remove Luke from BIP Editors
1545013	bitcoin	0	1	21.0		What If Social Media Had Never Been Invented?
1544940	bitcoin	0	0	22.9		Hayek wrote the postmortem in 1945
1545275	meta	0	14	10.5		No daily reward?
1544946	science	0	2	22.8		Who Discovered the Very First Magnet?
1545009	tech	0	2	21.1		US hires over 2,000 video gamers as air traffic controllers
