# id	sub	bounty	ncom	ageH	tags	title
1549793	bitcoin	5000	9	2.7	OPEN_BOUNTY,HOT	⚡Best tips for running a profitable lighting node?⚡
1549904	bitcoin	0	0	0.3	FRESH,HOT	Compact Block Filters for Users and Wallet Developers
1549640	math	0	5	9.8	HOT	Dice to seed - Keith Mukai
1549750	bitcoin	0	1	3.8	HOT	Bitcoin post-quantum R&D tldr - Conduition on the state of Bitcoin post-quantum
1549657	bitcoin	0	10	8.6	HOT	Mechanic: "It's Been 15 Years, I'm Out"
1549902	bitcoin	0	0	0.5	FRESH	RY3T Nova: First Product Built on Mujina - 256 Foundation
1549725	AI	0	1	5.2	HOT	How AI text watermarking works
1549765	bitcoin	0	1	3.1		krux project has a new maintainer: JohnDoe_le_frog
1549709	bitcoin	0	0	5.9		bitcoin-decoder: Decode all things bitcoin - Psycarlo
1549774	bitcoin	0	0	3.0		Going live in 3 hours with Age of Abundance to talk post split Bitcoin
1549719	Geyser_community	0	3	5.4		Bitcoin Culture Is Not Dead. It Just Stopped Being One Culture
1549805	bitcoin	0	0	2.4		Bitcoin Tech Talk #514: Incentives, Poor Zs, Fertility/Fiat, Food Importance++
1549796	bitcoin	0	0	2.6		Stable Payjoin — Last Week in Bitcoin (Aug 10 - 16)
1549663	bitcoin	0	3	8.1		BIP-118 vs. BIP-448: How Much Should a Bitcoin Signature Remember?
1549347	bitcoin	0	4	23.8		Satoshi Nakamoto Defended Bitcoin against an overflow bug 16 Years Ago Today
1549399	bitcoin	0	4	21.8		Sunday Survey: Did we bottom?
1549430	bitcoin	0	1	20.7		SwapMarket continues to offer Boltz Swaps
1549587	AI	0	9	12.8		People are Protesting the Wrong Things
1549509	art	0	0	17.2		Text Slide Maker tool (looking for user feedback / use on Laptop)
1549358	security	0	0	23.6		TryHackMe's HackerHolidays 2026 Event - Day 05 - Beach Bar [writeup]
