# id	sub	bounty	ncom	ageH	tags	title
1521114	math	0	2	10.9	HOT	How Bitcoin’s privacy was upgraded
1520942	bitcoin	0	36	15.8	HOT	Is it time for the heretics BIP repo yet?
1520959	bitcoin	0	3	15.3	HOT	Sanctions Don't Work: Greek Shipping Companies Making Bank on Russian Oil (FT)
1520862	bitcoin	0	6	18.7		📣 AMA ANNOUNCEMENT: Rollo McFloogle, getonzerofiat.com - Sunday, 3PM!
1520982	bitcoin	0	5	14.9		Blink SV is killing KYC-free Lightning wallets
1520871	bitcoin	0	7	18.4		Miner Stress Hits 'Historically Rare' Level as 20% of Miners Operate at a Loss
1520895	bitcoin	0	4	17.7		Radar Chat: New Messenger App from Cake 🍰
1520794	bitcoin	0	0	21.7		Free Samourai: Plan + $30,000 Prize | Truthcoin.Info
1521149	tech	0	1	9.1		Almost 90 new unicorns have been minted so far this year - TechCrunch post
1520972	tech	0	2	15.1		A tough chart about the RAM crisis.
1520789	AI	0	0	22.0		AMD Ryzen AI Halo review: AMD builds a DGX Spark of its own
