# id	sub	bounty	ncom	ageH	tags	title
1544022	bitcoin	0	27	8.8	HOT	Bitcoin dead after hostile miner and node attack
1543867	bitcoin	0	8	16.9	HOT	Roughnecks advises people to stop mining on BIP110 chain
1544010	bitcoin	0	4	9.2	HOT	Update: the default OCEAN stratum endpoint will return to the non-BIP110 chain
1544203	lol	0	1	3.7	HOT	Brazil to tighten controls with new 24h wait on transfers to self-custody wallet
1544100	bitcoin	0	1	6.7	HOT	From Cowboy Credits to Lightning: could communities build their own economies?
1544045	security	0	8	8.5	HOT	Rate My Setup
1543919	bitcoin	0	3	13.0	HOT	📣 AMA Announcement: Alejandro de la Torre CEO of DMND Pool!
1543830	bitcoin	0	15	19.9	HOT	40 Blocks to 2: So like that's it? MANY months of "Run Knots Save Bitcoin" for..
1543918	meta	0	4	13.1	HOT	Knots Cowboy Credits
1544108	tech	0	2	6.4	HOT	I wrote a native Nostr client for macOS in Zig. No Electron. No WebView.
1544207	bitcoin	0	4	3.4		Bitcoin Covenants: A Complete Summary
1544178	bitcoin	0	2	4.6		Sunday Survey: Are you willing to trade BIP110 coin now?
1544094	bitcoin	0	0	6.9		Has BIP-110 failed?
1543895	bitcoin	0	6	15.0		For anyone not understanding the bip110 drama
1543845	bitcoin	0	0	18.3		When Prophecy Fails: A Social and Psychological Study
1543777	bitcoin	0	5	22.6		Jeftovic: The "Bitcoin Only" Era Is Over...
1543759	bitcoin	0	1	23.5		Red Sox opportunity on Predyx
1543859	AI	0	0	17.2		Anthropic co-designing custom AI inference chips to bypass costly Nvidia GPUs
