# id	sub	bounty	ncom	ageH	tags	title
1489518	bitcoin	0	3	6.2	HOT	Debankd, a Financial Censorship Monitor
1489214	bitcoin	0	12	19.2	HOT	Fraternal Order of Police releases letter opposing non custodial dev protections
1489283	bitcoin	0	1	13.1	HOT	ViaBTC started mining <1 sat vbyte transactions
1489729	tech	0	1	2.0	FRESH	Journalists Mourn as Venmo Finally Fixes Its Most Glaring Privacy Issue
1489650	bitcoin	0	7	3.4		[for sale] Super Satoshi Children's Book & Bitcoin Education playing card decks
1489652	bitcoin	0	2	3.4		FrostSnap | The Bitcoin Wallet That Breaks Every Rule
1489596	bitcoin	0	3	4.9		The Best Money For Agents
1489329	bitcoin	0	1	10.9		OP_CHECKSHRINCS: A Hash-Based Signature Opcode for Post-Quantum Bitcoin
1489447	AI	0	5	7.7		What's the Cost of Running a Node in 2030?
1489606	bitcoin	0	1	4.7		Bitcoin Optech Newsletter #404 Recap Podcast
1489635	bitcoin	0	1	3.9		Our First Annual Report - 2140 Foundation
1489407	bitcoin	0	2	8.8		David Marcus on Isabel Foxen Duke's Bitcoin Rails Podcast
1489291	bitcoin	0	1	12.6		Building Bitcoin for Rural Bitcoiners: The Rurbit Story
1489480	meta	0	2	6.9		What are you working on this week?
1489307	meta	0	0	11.9		This Day on SN: May 13
