# id	sub	bounty	ncom	ageH	tags	title
1552506	bitcoin	0	18	20.4	HOT	Speculating about bitcoin-standard wages
1552780	meta	0	24	7.6	HOT	NOBODY likes the idea of pay to post (outside SN)
1552628	bitcoin	0	2	12.7	HOT	Enabling Threshold Custody on Lightning Network with Nested Threshold Multisig
1552738	Design	0	1	9.0	HOT	Consensus.Health site to gauge Bitcoin consensus based on Twitter (X) reputation
1552647	bitcoin	0	9	11.7	HOT	Noones App shuts down
1552780	meta	0	24	7.6	HOT	NOBODY likes the idea of pay to post (outside SN)
1552754	security	0	4	8.5	HOT	Motorola's GrapheneOS phones will launch in 2027 priced higher than Pixels
1552905	bitcoin	0	0	3.5		New Release: ZEUS v13.2.0
1552895	meta	0	3	4.0		SN Saturday Newsletter 8/22/26
1552713	tech	0	0	9.9		As demand for Meta AI glasses explodes, it’s harder to avoid creepy recordings
