# id	sub	bounty	ncom	ageH	tags	title
1488858	bitcoin	0	11	5.5	HOT	My attempt at orange pilling the devs at NewPipe
1488428	bitcoin	0	13	18.7	HOT	Knots new release v29.3 includes bip 110 RDTS
1488664	bitcoin	0	6	8.6	HOT	Monitoring of Bitcoin DNS seeds
1488349	meta	0	7	23.9	HOT	I've integrated Stacker News into my Bitcoin Education app (...sort of)
1488876	meta	0	8	5.2	HOT	Research in Public #19: Pressing on through discouragements
1488349	meta	0	7	23.9	HOT	I've integrated Stacker News into my Bitcoin Education app (...sort of)
1489071	tech	0	1	1.1	FRESH	Big fail
1488464	art	0	2	16.0	HOT	A Raspberrarium, one cake, one banana bread and some updates.
1488372	tech	0	6	22.8	HOT	TanStack NPM Packages Compromised
1488946	bitcoin	0	6	3.2		New layer two proposal: Bitcoin Deposits - ynniv
1488917	bitcoin	0	3	4.0		Knotzi Death March Countdown
1488958	bitcoin	0	0	3.1		42 Free Bitcoin Tools for Stackers | SatsTools
1488679	bitcoin	0	7	8.4		⚡️Startup Day Guadalajara - Aug 21st, 2026
1488574	lol	0	13	11.1		Bitcoin Ordinals explorer Ord.io to shut down alongside trading app Zap
1488373	bitcoin	0	5	22.8		Minnesota bans cryptocurrency ATMs in response to growing fraud cases
1488375	bitcoin	0	11	22.7		The Butterfly Touch
1488550	meta	0	0	11.8		This Day on SN: May 12
1488720	AI	0	0	7.7		China Sought Access to Anthropic’s Newest A.I. The Answer Was No.
