# id	sub	bounty	ncom	ageH	tags	title
1549793	bitcoin	5000	13	4.9	OPEN_BOUNTY,HOT	⚡Best tips for running a profitable lighting node?⚡
1549904	bitcoin	0	8	2.5	HOT	Compact Block Filters for Users and Wallet Developers
1549640	math	0	5	12.0	HOT	Dice to seed - Keith Mukai
1549750	bitcoin	0	1	6.1	HOT	Bitcoin post-quantum R&D tldr - Conduition on the state of Bitcoin post-quantum
1549657	bitcoin	0	10	10.8	HOT	Mechanic: "It's Been 15 Years, I'm Out"
1549934	bitcoin	0	0	1.9	FRESH	Introducing Verify Wealth — Bitcoin-native financial planning
1549979	meta	0	2	0.7	FRESH	Stacker News Monthly: July 2026
1549725	AI	0	1	7.4	HOT	How AI text watermarking works
1549765	bitcoin	0	2	5.3		krux project has a new maintainer: JohnDoe_le_frog
1549902	bitcoin	0	0	2.7		RY3T Nova: First Product Built on Mujina - 256 Foundation
1549709	bitcoin	0	0	8.1		bitcoin-decoder: Decode all things bitcoin - Psycarlo
1549774	bitcoin	0	1	5.2		Going live in 3 hours with Age of Abundance to talk post split Bitcoin
1549805	bitcoin	0	0	4.6		Bitcoin Tech Talk #514: Incentives, Poor Zs, Fertility/Fiat, Food Importance++
1549719	Geyser_community	0	3	7.6		Bitcoin Culture Is Not Dead. It Just Stopped Being One Culture
1549796	bitcoin	0	0	4.8		Stable Payjoin — Last Week in Bitcoin (Aug 10 - 16)
1549663	bitcoin	0	3	10.3		BIP-118 vs. BIP-448: How Much Should a Bitcoin Signature Remember?
1549430	bitcoin	0	1	23.0		SwapMarket continues to offer Boltz Swaps
1549587	AI	0	15	15.0		People are Protesting the Wrong Things
1549509	art	0	0	19.5		Text Slide Maker tool (looking for user feedback / use on Laptop)
