# id	sub	bounty	ncom	ageH	tags	title
1534239	bitcoin	0	16	14.9	HOT	What’s the difference between a soft fork, a hard fork, and a chain split?
1533974	security	0	3	20.3	HOT	More info about arca released
1534285	bitcoin	0	12	13.7	HOT	Running more than one implementation for forking drama
1534241	bitcoin	0	1	14.8	HOT	Market Activated Soft Fork - Steve Barbour
1533819	bitcoin	0	19	23.5	HOT	BIP110 Situation Monitor: Live
1534047	bitcoin	0	0	19.3	HOT	Transaction rate-limiting
1533826	bitcoin	0	0	23.5	HOT	Buying Bitcoin KYC/P2P? Do you know your exchange/peer fork policy?
1534118	meta	0	11	18.0	HOT	Is it possible to schedule posts with a deposit on Stacker News?
1534585	AI	0	0	1.2	FRESH	Geopolitics, AI Concerns, & Tech's Summer Slump
1533832	Design	0	4	23.3	HOT	Olivetti: How Italy Beat America to the Personal Computer, and Lost It
1534561	bitcoin	0	2	2.2		Bitcoin Lightning payments for MedusaJS eCommerce via CLINK
1534531	bitcoin	0	4	5.2		I gave an AI agent one measurable goal: earn $5. Here is what did not count.
1534541	DIY	0	0	4.5		m5stack fun diy project: plebwatch
1534281	bitcoin	0	1	13.8		Bitaxe Hex Bitcoin Solo Miner (1300 Model)
1534205	bitcoin	0	0	15.9		El costo oculto de la soberanía: ¿Tu nodo es realmente tuyo?
1534514	meta	0	3	6.4		unintuitive hat & zap behavior
1533897	meta	0	16	21.4		Bug fixes?
1534444	tech	0	5	9.5		You Can Finally Trust All Your Money to X, the Everything App
1533822	science	0	1	23.5		Telepathic Wheelchair Control | Neuralink
