# id	sub	bounty	ncom	ageH	tags	title
1553512	bitcoin	0	0	0.2	FRESH,HOT	The Ark Protocol: VTXOs and the Virtual Transaction Tree
1553301	bitcoin	0	21	6.4	HOT	Some sad news
1553251	bitcoin	0	2	8.7	HOT	mempool.bitmixlist.org - A mempool.space mirror
1553328	bitcoin	0	9	5.5	HOT	How Our Meetup Buys Pizza
1553296	bitcoin	0	3	6.6	HOT	I'll sleep at a bitcoiner
1553501	meta	0	3	0.4	FRESH	An amAzing rate for SNZ #68! 🗞️🗞️🗞️ all 8 pages of F U N now available
1553489	AI	0	0	0.8	FRESH	At China's robot Olympics
1553294	bitcoin	0	3	6.6		Sunday Survey: Is Bitcoin Maximalism dead?
1553204	bitcoin	0	3	10.1		If AI is creating abundance how does it impact Bitcoin?
1553182	meta	0	0	10.7		This Day on SN: August 23
1553433	AskSN	0	9	2.7		Which Linux distro are you daily driving?
1553288	tech	0	1	6.8		"We are watching medicine pivot on its axis"
