# id	sub	bounty	ncom	ageH	tags	title
1525365	bitcoin	0	6	4.9	HOT	Ark Support in Hal wallet
1525354	bitcoin	0	15	5.4	HOT	ORANGE JUICE Raises $40 Million for Bitcoin Treasury Permanent Capital Company
1525541	the_stacker_muse	0	1	0.7	FRESH	Bitcoin History Month Prizes
1525051	bitcoin	0	10	22.0	HOT	stutxo does two ark unilateral exits from noah wallet
1525487	math	0	0	2.3		Proving Ownership After Q-Day: new post-quantum primitive - Project Eleven
1525166	Design	0	1	11.8		The phenomenon of Chesterton's fence in relation to bip110 & the blocksize wars
1525346	bitcoin	0	2	5.5		Jeff Booth is launching a new venture called Orange Juice
1525353	news	0	0	5.4		Resolvr Launches Apogee Web Wallet
1525065	bitcoin	0	6	21.6		The Softfork That Tried To Police “Junk Data” — And Why It’s Already Failing
1525356	meta	0	3	5.3		What are you working on this week?
1525353	news	0	0	5.4		Resolvr Launches Apogee Web Wallet
