# id	sub	bounty	ncom	ageH	tags	title
1582210	bitcoin	0	2	11.4	HOT	Bitcoin's Bull Case: 1 Billion Daily Users By 2051
1582237	bitcoin	0	1	8.7	HOT	Weapons of mass decentralization
1582025	bitcoin	0	2	18.0	HOT	52 BTC moved from the Coldcard theft — with a message attached | SNL #243
1582137	bitcoin	0	0	14.5		Shhark: A Self-Hosted Ark Wallet, Tor only, P2P Payjoin, and Hybrid PQ Messaging
1582024	bitcoin	0	2	18.1		cashr: Cashu wallet and Nostr signer for the macOS menu bar - rayfish
1581854	bitcoin	0	7	21.9		Where to get inbound channel ?
1581787	bitcoin	0	3	23.2		In Her Final Weeks, SEC's Peirce Calls for Ending the KYC 'Panopticon' - Decrypt
1582270	meta	0	0	5.1		This Day on SN: September 26
1582321	AskSN	0	1	2.8		Could AI Run on Our Computers Like Bitcoin Does?
1581775	tech	0	0	23.4		F-Droid gets biggest update in a decade with new UI and smoother app installs
