# id	sub	bounty	ncom	ageH	tags	title
1521232	bitcoin	0	4	14.2	HOT	Bull Bitcoin is officially opening the first legal front against DAC8 in Europe
1521341	bitcoin	0	5	9.4	HOT	That time Gregory Maxwell sent 21M bitcoins to himself.
1521219	bitcoin	0	0	15.5	HOT	How Utreexo (BIP-183) Obliterates the UTXO Bottleneck Reclaiming the Base Layer
1521494	bitcoin	0	5	4.8		Case study: a real Spark unilateral exit on Bitcoin mainnet - Openoms
1521368	bitcoin	0	14	8.6		Breez SDK Spark and Radar Chat: Recovery Phrase Is Not the Same as Self-Custody
1521438	bitcoin	0	0	6.5		Crestmont Fabrics Ltd mines a bitcoin block
1521385	bitcoin	0	0	8.2		Conduition, Jeremy Rubin - Bitcoin Optech Newsletter #412 Recap Podcast
1521293	bitcoin	0	0	11.9		Release Bitcoin Core 31.1
1521423	bitcoin	0	0	6.9		Miner Signaling via DMND Stratum V2: You Decide What to Signal
1521218	bitcoin	0	1	15.6		GPUs Are Not Bitcoin ASICs, But The Credit Structure Rhymes
1521363	meta	0	3	8.7		What are you working on this week?
1521541	tech	0	0	3.4		PSA: macOS 28 will drop support for encrypted Mac OS Extended volumes
1521364	tech	0	0	8.7		All Cars Sold in the EU Now Require a Camera Aimed at Your Face.
1521149	tech	0	1	22.6		Almost 90 new unicorns have been minted so far this year - TechCrunch post
