# id	sub	bounty	ncom	ageH	tags	title
1489518	bitcoin	0	2	1.0	FRESH,HOT	Debankd, a Financial Censorship Monitor
1489214	bitcoin	0	11	13.9	HOT	Fraternal Order of Police releases letter opposing non custodial dev protections
1489283	bitcoin	0	1	7.9	HOT	ViaBTC started mining <1 sat vbyte transactions
1489480	meta	0	2	1.7	FRESH	What are you working on this week?
1489447	AI	0	2	2.5		What's the Cost of Running a Node in 2030?
1489407	bitcoin	0	2	3.6		David Marcus on Isabel Foxen Duke's Bitcoin Rails Podcast
1489291	bitcoin	0	1	7.4		Building Bitcoin for Rural Bitcoiners: The Rurbit Story
1488946	bitcoin	0	9	22.1		New layer two proposal: Bitcoin Deposits - ynniv
1488917	bitcoin	0	3	22.9		Knotzi Death March Countdown
1488958	bitcoin	0	1	22.0		42 Free Bitcoin Tools for Stackers | SatsTools
1489307	meta	0	0	6.7		This Day on SN: May 13
1489071	tech	0	2	19.9		Big fail
1489072	tech	0	0	19.9		Hackers are using fake interviews to sneak Trojan viruses into victims' PCs
