# id	sub	bounty	ncom	ageH	tags	title
1581576	bitcoin	0	25	16.1	HOT	Turn CoinJoin change into shared Lightning liquidity
1582025	bitcoin	0	1	4.7	HOT	52 BTC moved from the Coldcard theft — with a message attached | SNL #243
1581684	bitcoin	0	1	12.5	HOT	Post-quantum LN discussion, Stack Exchange Q&A - Bitcoin Optech Newsletter #424
1582024	bitcoin	0	2	4.7		cashr: Cashu wallet and Nostr signer for the macOS menu bar - rayfish
1581854	bitcoin	0	7	8.6		Where to get inbound channel ?
1581787	bitcoin	0	3	9.9		In Her Final Weeks, SEC's Peirce Calls for Ending the KYC 'Panopticon' - Decrypt
1581537	bitcoin	0	1	18.0		Bitget hot wallet security incident
1581721	family	0	1	11.4		🎙️ Gen Z orange-pilled his family and built a Bitcoin fund for 15+ relatives
1581505	AskSN	0	2	19.6		Is there a place for stables on BTC?
1581775	tech	0	0	10.0		F-Droid gets biggest update in a decade with new UI and smoother app installs
1581663	tech	0	2	13.3		Four eras of San Francisco tech culture
1581659	DIY	0	0	13.4		colibri: CERN VHDL FPGA Common Library released for Everyone to Use
1581664	AI	0	0	13.2		Tor Project: Security Release 0.4.9.13
1581522	tech	0	0	18.5		Snapdragon X2 chips will finally support Linux
