# id	sub	bounty	ncom	ageH	tags	title
1499581	bitcoin	0	7	5.9	HOT	Burak is at it again: Introducing the newest layer 2 scheme: Cube
1499283	bitcoin	0	7	15.1	HOT	Electric water heat supply of apartment buildings w/ cryptocurrency miners
1499147	AI	0	1	22.5	HOT	Bitcoin always worked. Bridging it to the real world didn't. So I built Bringin.
1499492	bitcoin	0	3	9.4		Cashu Mint Auditor
1499235	events	0	15	17.4		BTC vote: Do you support the U.S. pausing arms sales to Taiwan?
1499290	bitcoin	0	6	14.8		Give Me Lightning — Lightning Network Advocacy
1499388	tutorials	0	2	12.4		Easy Bitcoin Privacy using Sparrow
1499354	AI	0	1	13.2		Built an MCP server that lets Claude pay sats over NWC
1499629	meta	0	0	5.0		SN Saturday Newsletter 5/30/26
1499529	tech	0	2	7.9		The Last Technical Interview - Steve Yegge
1499357	security	0	1	13.1		Let’s talk about encrypted reasoning
