# id	sub	bounty	ncom	ageH	tags	title
1499888	bitcoin	0	10	18.2	HOT	My Thoughts on Security, Decentralization, and Convenience
1499822	bitcoin	0	5	20.4	HOT	"#1: Harmony and Discord" - Strange Text Posted to BitcoinTalk.org in Jan 2016
1500083	bitcoin	0	11	12.5		What's primarily holding back Bitcoin today from adoption?
1499930	bitcoin	0	0	16.5		bitcoin++ Nairobi, open source edtion || June 17-19, 2026
1499982	bitcoin	0	6	15.2		The most interesting innovations in finance right now are happening off Bitcoin
1499852	bitcoin	0	5	19.3		$8 million in Bitcoin burned
1499821	bitcoin	0	12	20.4		Sunday Survey: When will NAKA sell BTC?
1499846	bitcoin	0	8	19.5		Bitcoin’s $1.29B Fakeout: The Dumpster Oozes Green! 🦝📈
1499854	bitcoin	0	0	19.2		Sparrow Wallet Release 2.5.2: Strengthening PSBT verification
1500089	meta	0	4	12.3		Notifications need an upgrade!
1499804	news	0	0	21.9		Bill Gates Spent Years Crafting His Image. Now It’s Cracking (WSJ)
