# id	sub	bounty	ncom	ageH	tags	title
1510314	bitcoin	0	1	1.5	FRESH	[Documentary] Bigger Than Bitcoin
1510338	bitcoin	0	6	0.9	FRESH	mutual switch unlock renew OR king unveils sweet wine to queen in throne room
1509668	bitcoin	0	18	23.6	HOT	Do you think it is good/bad for Bitcoin if STRC collapses?
1509743	bitcoin	0	37	21.5	HOT	The Case Against BIP110
1509675	bitcoin	0	26	23.5	HOT	It never gets old (for me, anyway)
1510301	bitcoin	0	4	2.2		Cryptonomicon "email"
1509984	bitcoin	0	10	8.1		Illinois Governor Signs 0.2% Crypto Transaction Tax Amid Industry Opposition
1510141	bitcoin	0	1	5.5		Testnet5, private broadcast bug - Bitcoin Optech Newsletter #409 Recap Podcast
1509957	bitcoin	0	1	8.7		A good duo talk with Ben Arc and Knut Svanholm
1509918	bitcoin	0	0	10.5		Mostro Release v0.17.5: This release adds anti-abuse bonds.
1510056	meta	0	4	7.0		What are you working on this week?
1509748	science	0	3	21.4		Mechanical Watch explainer with interactive animations
1509732	tech	0	2	22.1		Commodore Callback -- new flip phone
