# id	sub	bounty	ncom	ageH	tags	title
1544836	news	0	22	12.3	HOT	My interview Kanyuk, a foreign volunteer soldier for Ukraine
1545021	bitcoin	0	6	7.9	HOT	Luke Dashjr officially stripped of BIP Editor role
1544963	bitcoin	0	2	9.3	HOT	CoiledCoin now closed. Have a nice day.
1544984	bitcoin	0	1	8.8	HOT	BTCPay Server Security Incident: Our Response and Next Steps
1544986	bitcoin	0	8	8.8	HOT	The end has come for @lnp2pBot too
1545093	bitcoin	0	11	6.0	HOT	Podcasting 2.0 LIghtning Donations Down
1544572	bitcoin	0	49	17.1	HOT	Why Is The Red Team Seeking Publicity?
1544639	bitcoin	0	0	15.4	HOT	BIP DRAFT: ChillDKG - Distributed Key Generation for FROST
1544607	bitcoin	0	11	16.2	HOT	Who will be the sacrifice for the next bear market?
1544564	gaming	0	2	17.2	HOT	humans are not good at making entropy - man vs machine game
1544739	bitcoin	0	8	13.9	HOT	Announcing Blockstream Swaps
1544724	bitcoin	0	13	14.2	HOT	OCEAN Accused of Hashrate Hijacking Over BIP-110
1545033	bitcoin	0	10	7.5		Luke and Mechanic - YOU'RE FIRED!
1545050	bitcoin	0	5	7.2		Luke Dashjr announces he is taking a sabbatical from OCEAN
1545027	bitcoin	0	0	7.7		Pull Request #2248 · bitcoin/bips · process: Remove Luke from BIP Editors
1544865	bitcoin	0	3	11.7		Next Steps for bip110 coin?
1545013	bitcoin	0	1	8.0		What If Social Media Had Never Been Invented?
1544940	bitcoin	0	0	10.0		Hayek wrote the postmortem in 1945
1544791	bitcoin	0	1	13.0		Electrum Unplugged with it's creator Thomas Voegtlin, @ Bitcoin Barcelona
1544596	bitcoin	0	0	16.5		Proof-of-work based signet faucet - ajtowns
1544767	bitcoin	0	1	13.4		Should Bitcoin Core be replaced by a colony of Beavers?
1544943	bitcoin	0	2	9.9		Why Self Custody Matters
1544765	bitcoin	0	0	13.4		The Red Team — Last Week in Bitcoin (Aug 03 - 09)
1544461	bitcoin	0	1	21.7		Monetary Nodes — A Spam-Free Bitcoin. No Fork [Alpha]
1544630	bitcoin	0	2	15.6		Your bitcoin node is like a condom machine in the Vatican
1544812	meta	0	7	12.6		Pay for permanent territory?
1544946	science	0	2	9.9		Who Discovered the Very First Magnet?
1545009	tech	0	2	8.1		US hires over 2,000 video gamers as air traffic controllers
1544896	tech	0	1	11.0		Linus Torvalds says AI has made 'huge' Linux kernel updates the new normal
1544659	tech	0	1	15.1		10 Years of BTC Sessions: Expanding Into Privacy, Sovereignty & Freedom Tech
