# id	sub	bounty	ncom	ageH	tags	title
1537112	bitcoin	0	2	1.4	FRESH,HOT	Tails OS - hotboot Linux distro from a 8GB USB stick (includes Electrum Wallet)
1537111	bitcoin	0	0	1.4	FRESH,HOT	Latest Strikes 30 - Junly 20th-26th 2026
1537022	security	0	13	3.0	HOT	Pleb Economist #13: ColdCard and the Law of Large Numbers
1536932	bitcoin	0	0	4.7	HOT	COLDCARD, CLN disclosures, zk proof of reserves - Bitcoin Optech Newsletter #416
1536720	security	0	22	11.1	HOT	Coldcard Mk2, Mk3, Mk4, Mk5, and Q Firmware Security Vulnerability
1536996	DIY	0	8	3.3	HOT	Let's crowdsource a very short guide for people who used Coldcards
1536864	bitcoin	0	36	6.2	HOT	What is your spouse's response to the ColdCard entropy vulnerability?
1536916	bitcoin	0	4	5.1	HOT	Entropy is what makes a bitcoin your bitcoin.
1537172	bitcoin	0	2	0.7	FRESH	To all Coinkite users and the entire Bitcoin community - NVK
1536739	bitcoin	0	33	10.3	HOT	Technical Deep Dive into the Entropy Issue
1536984	bitcoin	0	2	3.5	HOT	Accept Bitcoin Lightning in OpenCart via CLINK: one-time Buy + auto-renew Subscr
1537107	bitcoin	0	8	1.5	FRESH	Can self custody actually scale
1536826	security	0	2	6.9	HOT	Hot take: The airgap didn't save Coldcard. A USB cable might have
1536863	tutorials	0	1	6.2	HOT	FYI: 10x Security Bitcoin Guide
1536349	bitcoin	0	4	20.7	HOT	Operation Saylor - Episode 49/120
1536875	bitcoin	0	0	6.0		joinmarket-ng/joinmarket-ng · Release 0.35.0
1536955	bitcoin	0	3	4.1		Will MemPool fees be significantly higher today because of the ColdCard issue?
1536897	bitcoin	0	0	5.6		Mike Schmidt on Bitcoin development progress in last 18 months
1536899	bitcoin	0	2	5.6		WARNING: "Trusted" Exchanges steal funds and cannot be trusted
1536852	bitcoin	0	0	6.3		Are We Taking Bitcoin Privacy Seriously Enough?
1536731	bitcoin	0	0	10.7		DIY BITCOIN PRIVATE KEY PROJECT (2022)
1536555	gaming	0	7	17.6		BearBull: Lightning-native pari-mutuel BTC prediction market (raising on Geyser)
1536312	bitcoin	0	4	22.0		Bitcoin’s final bear leg: history says $35,000, but on-chain data disagrees
1536725	meta	0	1	11.0		special thanks to stacker.news for alerting me to the potential loss of funds
1536450	tech	0	2	19.0		Is The State Department Really Building "Freedom Tech"?
