# id	sub	bounty	ncom	ageH	tags	title
1521341	bitcoin	0	7	21.2	HOT	That time Gregory Maxwell sent 21M bitcoins to himself.
1521438	bitcoin	0	0	18.3	HOT	Crestmont Fabrics Ltd mines a bitcoin block
1521660	bitcoin	0	0	9.8		Socks for Sats! Guys you can now buy socks with bitcoin with Cape Cotton!
1521681	bitcoin	0	3	8.5		942 bitcoin transactions routed this week on my "meaningless pleb node" ⚡⚡
1521494	bitcoin	0	8	16.7		Case study: a real Spark unilateral exit on Bitcoin mainnet - Openoms
1521368	bitcoin	0	16	20.4		Breez SDK Spark and Radar Chat: Recovery Phrase Is Not the Same as Self-Custody
1521385	bitcoin	0	0	20.1		Conduition, Jeremy Rubin - Bitcoin Optech Newsletter #412 Recap Podcast
1521293	bitcoin	0	0	23.7		Release Bitcoin Core 31.1
1521423	bitcoin	0	0	18.7		Miner Signaling via DMND Stratum V2: You Decide What to Signal
1521363	meta	0	4	20.6		What are you working on this week?
1521541	tech	0	0	15.2		PSA: macOS 28 will drop support for encrypted Mac OS Extended volumes
1521364	tech	0	0	20.6		All Cars Sold in the EU Now Require a Camera Aimed at Your Face.
