# id	sub	bounty	ncom	ageH	tags	title
1495187	news	0	8	7.3	HOT	F2Pool founder who controls 11% of hashrate to lead first SpaceX mission to Mars
1495204	bitcoin	0	0	6.8	HOT	Bitaxe Gamma 601 review: small open-source Bitcoin miner
1495165	bitcoin	0	6	8.1		📣 AMA ANNOUNCEMENT: Mike Schmidt, co-founder and executive director at Brink
1495202	gaming	0	3	6.8		Can you get on the Leaderboard? 1000 points = 100 sats
1495185	bitcoin	0	9	7.4		Why nobody talks about the guy who received 10,000 Bitcoin for two pizzas?
1495156	bitcoin	0	0	8.9		Help us power well ! 58k /300,000 sats raised for solar water pump
1494944	bitcoin	0	0	22.7		ULEZ Blade Runners | SNL #225
1495150	meta	0	0	9.8		This Day on SN: May 23
1495177	tech	0	0	7.7		Yearslong fight over users' right to tweak smart TV software heads to trial
1495062	tech	0	0	18.7		Shipping a laptop to a refugee camp in Uganda
