# id	sub	bounty	ncom	ageH	tags	title
1532307	meta	0	0	0.4	FRESH,HOT	This Day on SN: July 25
1531592	bitcoin	0	1	20.9	HOT	Full signature aggregation BIP draft - Bitcoin Optech Newsletter #415
1532095	bitcoin	0	5	10.7	HOT	Australian Brewery Uses Excess Solar to Mine Bitcoin
1532041	bitcoin	0	4	12.3	HOT	Implement BIP 54 (Consensus Cleanup) without mainnet activation by darosior
1532015	bitcoin	0	6	13.3	HOT	My interview with a civilian anti defense in Kyiv | SNL #234
1531953	bitcoin	0	0	15.1	HOT	Bitcoin Could Split In 15 Days — How To Protect Your Stack | Wicked & Portland
1531899	bitcoin	0	20	16.2	HOT	Unexpected Orange Pilling Success
1531888	bitcoin	0	5	16.4	HOT	Do You Like Big Bitcoin? "An Open Letter to Big Bitcoin" (X, Remu Karhulahti)
1531606	bitcoin	0	15	20.5	HOT	Do you mine bitcoin?
1531790	bitcoin	0	1	18.4	HOT	templatehash — Ark + OP_TEMPLATEHASH
1531749	bitcoin	0	13	18.7	HOT	Why is there so much overlap between Christians and BIP110?
1531543	bitcoin	0	4	21.8	HOT	Bitcoin Optech Newsletter #415
1532127	meta	0	2	9.6	HOT	SNZ appearing on your screen for the first time all week! [issue #66]
1532072	science	0	13	11.5	HOT	SpaceX Launch Starship Flight 13
1531498	tech	0	1	23.0	HOT	The Tor Project Sunsetting Tor 0.4.8 – Please update to 0.4.9 by September
1531975	tutorials	0	4	14.5	HOT	FPGA Development Deep Dive - ModRetro's M64
1531934	tech	0	0	15.4	HOT	"Pantry" nostr bulit shopping lists
1532207	bitcoin	0	2	5.7		"I don't need to run a node right now" - Steve Barbour
1532004	meta	0	6	13.6		Should Stackers Without a Gun Receive CCs Instead of Sats?
1532012	meta	0	0	13.4		Should Stackers Without a Gun Receive CCs Instead of Sats?
1531813	bitcoin	0	3	18.0		Passphrase Magazine #4 just dropped - passphrasemagazine.io
1532042	Geyser_community	0	0	12.3		Bitcoin Lexion
1531704	lol	0	2	19.1		JXL-n-hide: Ultra high res image files embedded contiguously in BIP110-valid txs
1531984	bitcoin	0	0	14.0		Someone seems to be picking at advocates for real Bitcoin adoption
1531518	bitcoin	0	1	22.7		Why Bip110 Can't stop spam
1532004	meta	0	6	13.6		Should Stackers Without a Gun Receive CCs Instead of Sats?
1532012	meta	0	0	13.4		Should Stackers Without a Gun Receive CCs Instead of Sats?
1531906	tech	0	3	16.1		Claude Opus 5
1531867	AI	0	1	16.9		The tech-broification of American science has officially begun
