# id	sub	bounty	ncom	ageH	tags	title
1571289	AskSN	0	6	3.0	HOT	Looking for advice - upcoming Austin, TX trip
1571269	bitcoin	0	3	3.3	HOT	Would it be better if Bitcoin was "completely confidential"?
1570837	bitcoin	0	26	17.3	HOT	Ebay Has Permanantly Banned Me for Offering a Bitcoin Option
1570605	bitcoin	0	15	21.8	HOT	Big-Stablecoin is behind Ark
1571012	AskSN	0	11	13.1	HOT	Do you think we’ve already seen the bottom for BTC?
1571389	bitcoin	0	0	1.3	FRESH	The Bitcoin Well IRA Is Coming: Real Bitcoin, in the Account the IRS Can't Touch
1570575	bitcoin	0	2	22.0	HOT	Sunday Survey: What are you doing with the BIP110 coins?
1571285	meta	0	15	3.1	HOT	Stacker News Monthly: August 2026
1570448	AI	0	9	23.8	HOT	Donald Trump rejects calls from tech bosses for an AI slowdown
1570937	AskSN	0	24	15.1		What happens when a Mostro dispute is opened? 🧌
1571341	bitcoin	0	0	2.1		Bitcoin Tech Talk #518: Clancy PsyOp, Dark Academia, Fraud, Drones, Poorness++
1570614	AskSN	0	6	21.6		Alert to the Stacker brothers
1570816	bitcoin	0	4	17.8		How are you washing your corn?
1570618	bitcoin	0	0	21.4		bitfiles: A file browser for the "spam-proof" Bitcoin bip110/blake2b fork
1571142	meta	0	2	6.7		This Day on SN: September 14
1571280	tech	0	2	3.2		Bluetooth Headphone Audio Lag
1571246	tech	0	0	3.8		Open and publish static websites that live in BitTorrent swarms
1571131	AI	0	0	7.0		OpenAI Agent Swarm Hacks RubyGems Package Manager
1570646	gaming	0	1	21.0		Apple is working on an iPhone video game controller— from the Beats brand
