# id	sub	bounty	ncom	ageH	tags	title
1570605	bitcoin	0	4	1.9	FRESH	Big-Stablecoin is behind Ark
1570614	AskSN	0	0	1.7	FRESH	Alert to the Stacker brothers
1570618	bitcoin	0	0	1.6	FRESH	bitfiles: A file browser for the "spam-proof" Bitcoin bip110/blake2b fork
1570001	bitcoin	0	8	17.7	HOT	Another Lnp2pbot clone
1570448	AI	0	5	4.0	HOT	Donald Trump rejects calls from tech bosses for an AI slowdown
1570202	AI	0	11	8.3	HOT	4chan rumors about a new method for scaling AI models
1570124	gaming	0	4	10.6	HOT	Google mapped fruit fly brain, and modders forced it to play Doom
1570575	bitcoin	0	1	2.2		Sunday Survey: What are you doing with the BIP110 coins?
1570377	bitcoin	0	1	5.1		26.639 reachable Bitcoin nodes 🌐
1570404	news	0	0	4.8		Revolut confirms customer data breach through fake government requests
1570104	news	0	2	11.6		Payment Adoption Weekly Brief 2026/37
1570275	bitcoin	0	1	6.9		Why Does Losing Your Bitcoin Sound Terrifying Until You Realize What It Means?
1570035	bitcoin	0	0	16.3		Step by step
1569883	security	0	0	22.4		Revolut: Customer KYC, Bitcoin transaction data exposed after fake govt domain
1569854	bitcoin	0	1	23.1		Electrum Release v4.8.2. Another security update: could it be another hack/scam?
1570118	meta	0	1	10.9		This Day on SN: September 13
1570152	AI	0	5	9.5		OpenAI rules out IPO this year as Altman, Musk & Amodei warn AI
1570423	AI	0	0	4.4		A Severe Misalignment of AI in Mathematics
1570245	gaming	0	3	7.7		Nuclear Design Bureau - A Game Where You Design Nuclear Weapons
1570306	tech	0	2	6.2		Homebrew 7.0.0: faster installations, stronger sandboxing, vulnerability checks
1569888	AI	0	0	22.2		Older Google Pixel Smartphones Can Become Excellent Hubs For On-Device AI
