# id	sub	bounty	ncom	ageH	tags	title
1523551	bitcoin	0	2	3.5		THIS WEEK: AMA Extravaganza! McFloogle, de Wolf, Filini, Mechanic, Sztorc!
1523480	bitcoin	0	4	5.1		Safe eCash/BTC Coin-Splitting Using a Chain-Unique Dust Input - Robin Linus
1523508	bitcoin	0	6	4.4		Sunday Survey: Where did you acquire Bitcoin last?
1523575	bitcoin	0	5	2.6		Knots knight Knut has knack for knucklehead knowledge
1523580	bitcoin	0	0	2.4		Tollbooth DPYC™ — MCP Monetization for Bitcoin Entrepreneurs
1523252	bitcoin	0	4	17.2		Babilonia: Coinjoin as a wager - waxwing
1523320	bitcoin	0	0	10.0		How Banks Can Add Bitcoin Without Replacing Their Core System
1523171	bitcoin	0	0	22.5		Saylor Selling Was The Bottom… Things Are About To Get Very Violent For BTC
1523236	meta	0	0	18.4		SN Saturday Newsletter 7/11/26
1523335	science	0	0	9.3		Mad scientist's homestead is parking size, off-grid system
