# id	sub	bounty	ncom	ageH	tags	title
1500336	bitcoin	0	12	8.8	HOT	[HM] A History of Heatpunkery - Where can I get a bitcoin miner water heater?
1500579	bitcoin	0	3	2.6	HOT	Plaintiffs Have No Private Keys (Money Stuff, Matt Levine)
1500406	bitcoin	0	0	6.9	HOT	Brink announces grant for conduition for post-quantum research and development
1500396	bitcoin	0	5	7.0	HOT	Least favorite BIP39 words?
1500351	bitcoin	0	3	8.3	HOT	[HM] The bitcoin unicode symbol
1500611	tech	0	1	1.5	FRESH	Why GrapheneOS Matters to Bitcoiners
1500520	gaming	0	5	4.9		I built a browser game that pays you sats – try it, no signup needed
1500393	bitcoin	0	11	7.1		Connect your Strava account to our App and Earn Sats for Walking!
1500559	bitcoin	0	3	3.6		Freedom Clock: I measure my wealth in years, not dollars or sats
1500255	bitcoin	0	9	12.3		P2P Billpay
1500350	bitcoin	0	0	8.3		bitdis.org - a fun newish bitcoin node network dashboard I stumbled across
1500311	bitcoin	0	6	10.1		Michel Saylor's Strategy Sells 32 Bitcoin
1500489	security	0	0	5.4		Hackers Asked Meta AI for Access to High-Profile Instagram Accounts. It Worked
