# id	sub	bounty	ncom	ageH	tags	title
1549793	bitcoin	5000	18	20.8	OPEN_BOUNTY,HOT	⚡Best tips for running a profitable lighting node?⚡
1550073	lol	0	17	13.3	HOT	BIP-110 Post Mortem - lopp
1549750	bitcoin	0	3	22.0	HOT	Bitcoin post-quantum R&D tldr - Conduition on the state of Bitcoin post-quantum
1549904	bitcoin	0	10	18.4	HOT	Compact Block Filters for Users and Wallet Developers
1550017	bitcoin	0	3	15.3	HOT	Glimpse: Regulated Bitcoin Prediction Markets
1549968	bitcoin	0	1	16.9	HOT	BitBox 08.2026 Dixence update
1549796	bitcoin	0	1	20.7	HOT	Stable Payjoin — Last Week in Bitcoin (Aug 10 - 16)
1549979	meta	0	11	16.7	HOT	Stacker News Monthly: July 2026
1549725	AI	0	2	23.4	HOT	How AI text watermarking works
1550187	bitcoin	0	2	3.9		You've been doing Bitcoin's sales work for free. Not anymore. - Amboss
1549765	bitcoin	0	2	21.3		krux project has a new maintainer: JohnDoe_le_frog
1549902	bitcoin	0	0	18.6		RY3T Nova: First Product Built on Mujina - 256 Foundation
1549774	bitcoin	0	1	21.1		Going live in 3 hours with Age of Abundance to talk post split Bitcoin
1549934	bitcoin	0	0	17.8		Introducing Verify Wealth — Bitcoin-native financial planning
1549805	bitcoin	0	0	20.5		Bitcoin Tech Talk #514: Incentives, Poor Zs, Fertility/Fiat, Food Importance++
1549719	Geyser_community	0	3	23.5		Bitcoin Culture Is Not Dead. It Just Stopped Being One Culture
