# id	sub	bounty	ncom	ageH	tags	title
1515615	bitcoin	0	3	8.3	HOT	Supply Inflation per Annum
1515556	bitcoin	0	6	10.7	HOT	MicroStrategy shareholder class action lawsuit pits STRC against MSTR
1515223	bitcoin	0	0	18.0	HOT	LND zero-timestamp DoS, Stack Exchange Q&A - Bitcoin Optech Newsletter #411
1515674	bitcoin	0	2	5.2		Bitcoin Quest!
1515614	bitcoin	0	1	8.5		Broke into almost all US classified systems, not in weeks, in hours | SNL #230
1515300	bitcoin	0	6	15.8		📣 AMA Announcement: Hunter Beast (aka Cryptoquick) 3PM TOMORROW!
1515598	gaming	0	1	9.5		ChainDuel V2: What Happened on the First Week
1515171	bitcoin	0	1	20.0		Satoshi Island - Citadel 2026
1515567	meta	0	2	10.5		Letting the people speak on this - SNZ Issue #63
1515179	meta	0	11	19.4		~AI fee change
1515366	meta	0	3	14.4		Sorting by "Top Sats"
1515176	meta	0	13	19.6		This Day on SN: June 26
1515568	tech	0	0	10.5		Previewing GPT‑5.6 Sol: a next-generation model
1515173	AI	0	7	19.8		The slow death of AmericanAI
