# id	sub	bounty	ncom	ageH	tags	title
1578472	bitcoin	0	1	19.4	HOT	pseudoramdom - localhost research
1578776	AskSN	0	34	13.7	HOT	Help / Wasabi address swap...
1579183	bitcoin	0	2	0.7	FRESH	Programmable money with total control. Bitcoin isn’t the risk. It’s the exit.
1579174	bitcoin	0	2	0.9	FRESH	Rules over rulers.Always.
1578792	bitcoin	0	20	13.5	HOT	Where in the world are you stacking from? 🌍
1578410	bitcoin	0	0	19.9	HOT	Unauthenticated CPU exhaustion DoS in Wasabi
1578385	bitcoin	0	9	20.2	HOT	Daniela Brozzoni Turned Down a Google Internship to Work on Bitcoin
1578555	bitcoin	0	0	18.1	HOT	The Money Beneath The Market
1578619	tech	0	1	17.1	HOT	New White Noise Release
1579150	news	0	1	1.9	FRESH	Enabling edible electronic systems 4 biomedical and food monitoring applications
1579052	AskSN	0	0	7.2		Bitcoin vs. the Clarity Act
1578374	bitcoin	0	2	20.3		📣AMA Announcement: The team from Validating Lightning Signer - 29 Sept 1500UTC
1578623	bitcoin	0	0	17.0		Quantum Lightning — Last Week in Bitcoin (Sep 14 - 20)
1578552	bitcoin	0	0	18.1		BlueWallet Portfolio: chrome extension to track mempool and  fiat price movement
1578315	bitcoin	0	0	22.1		Bitwise CIO Declares Crypto Winter Over On CNBC
1578513	bitcoin	0	1	18.7		Bitcoin Tech Talk #519: Fiat Immigration, Propaganda Immunity, AI Idolatry+more!
1578538	bitcoin	0	2	18.3		No, Wallet of Satoshi was not hacked
1578560	news	0	0	18.0		Spain: Two arrested for holding a man hostage to steal his crypto in Alicante
1578585	bitcoin	0	0	17.5		Your Bitcoin Security Has a Physical Layer
1578273	bitcoin	0	0	22.9		Bitcoin has gone to $1 million. Citadels have taken over.
1578495	bitcoin	0	2	19.0		Numo - release v1.9
1578778	tech	0	1	13.7		AMD stock crosses $1 trillion market cap for first time
1578699	art	0	1	15.2		Ground Truth: the bike that makes you pedal harder where rent is more expensive
1578768	news	0	0	14.0		US halts flights at East Coast airports after fiber line cut
1578598	news	0	0	17.4		Irish regulator fines Google €403 million over location data processing
1578446	AI	0	4	19.7		There’s a 100% Chance AI Agents Are Already Ruining the Internet
1578460	news	0	0	19.6		The M5 Ultra Mac Studio tears through our benchmark tests
1578364	DIY	0	0	20.7		DIY Router On X86 E-Waste: OpenWrt And OPNsense
1578283	tech	0	0	22.8		ZuckOff Know when a camera is in the room
