# id	sub	bounty	ncom	ageH	tags	title
1581576	bitcoin	0	19	7.5	HOT	Turn CoinJoin change into shared Lightning liquidity
1581684	bitcoin	0	0	3.9	HOT	Post-quantum LN discussion, Stack Exchange Q&A - Bitcoin Optech Newsletter #424
1581787	bitcoin	0	2	1.3	FRESH	In Her Final Weeks, SEC's Peirce Calls for Ending the KYC 'Panopticon' - Decrypt
1581144	bitcoin	0	4	22.0	HOT	Don't Count on Growth to Fix the Debt
1581775	tech	0	0	1.4	FRESH	F-Droid gets biggest update in a decade with new UI and smoother app installs
1581142	tech	0	1	22.1	HOT	Noticing trends with recycling IT
1581537	bitcoin	0	1	9.4		Bitget hot wallet security incident
1581505	AskSN	0	1	11.0		Is there a place for stables on BTC?
1581332	bitcoin	0	1	17.2		I Asked 100 Harvard Students About Bitcoin... (now I'm worried)
1581171	bitcoin	0	2	21.2		Letter #7: Notes from the Inside
1581181	bitcoin	0	0	20.8		Thank God for Bitcoin • Trust but Verify: Jessy Gilger, CFP's Bitcoin Journey
1581659	DIY	0	0	4.8		colibri: CERN VHDL FPGA Common Library released for Everyone to Use
1581664	AI	0	0	4.6		Tor Project: Security Release 0.4.9.13
1581522	tech	0	0	9.9		Snapdragon X2 chips will finally support Linux
