# id	sub	bounty	ncom	ageH	tags	title
1519017	bitcoin	0	0	1.2	FRESH	IP → ASN lookup (asmap) - @0xB10C
1518868	bitcoin	0	0	5.4	HOT	Quantum and changing consensus segment - Bitcoin Optech Newsletter #412
1518526	bitcoin	0	4	23.5	HOT	Latest Strikes 25&26 - June 15th - 28th 2026
1519026	meta	0	2	0.9	FRESH	SNZ takes a holiday
1518910	lol	0	0	3.6		bpub: encoding data on bitcoin using valid compressed pubkeys - djkazic
1518854	bitcoin	0	0	5.7		Shitcoin Protocols BIP 110 Ready List
1518897	bitcoin	0	0	4.4		Drapetomania - mental disorder common n the bitcoin community
1518708	bitcoin	0	3	16.7		Geyser live tomorrow at 10 am CST/11 am VET to discuss Venezuela's recent events
1518557	bitcoin	0	23	22.4		Has anyone actually done a Spark unilateral exit from mobile? - Francis Pouliout
1518647	bitcoin	0	1	19.1		Bitcoin is crashing again but these believers don’t care – Channel 4
1518571	bitcoin	0	5	22.2		No Lightning address (LNURL)? No problem. New Electrum CLINK plugin
1518589	bitcoin	0	1	21.5		¡NUEVO! Tutorial: Bull Bitcoin
1518514	bitcoin	0	1	23.9		Terminal - BTCPay Server
