# id	sub	bounty	ncom	ageH	tags	title
1494405	bitcoin	0	6	14.1	HOT	SpaceX IPO Filing Reveals 18,712 BTC on Balance Sheet
1494267	science	0	16	18.1	HOT	Why I don't think there will be a secret quantum attack on bitcoin
1494193	bitcoin	0	6	20.0	HOT	Bitcoin Doesn't Work Like a Bank Account
1494229	bitcoin	0	5	19.2	HOT	Do you want to be a BIP editor?
1494206	bitcoin	0	1	19.8	HOT	Sparrow v2.5.0 released with:  Silent Payments (SP) wallets
1494159	bitcoin	0	29	21.4	HOT	Quantum computing and bitcoin - making my call right here and now
1494200	bitcoin	0	0	19.8	HOT	Quantum Attack Game Theory
1494533	bitcoin	0	4	8.3		Iran Moved Billions Through Binance to Fund Regime—Continuing Into This Month
1494423	bitcoin	0	3	13.5		Is Lightning Dead? Public Debate
1494343	bitcoin	0	1	16.4		The predictable failure of the QDay Prize - Craig Gidney, Algorithmic Assertions
1494253	bitcoin	0	1	18.6		Who Wrote Bitcoin? Two Investigations, Two Methods, A Disagreement
1494186	bitcoin	0	2	20.4		Inertial Mining: Equilibrium Implementation of the Bitcoin Protocol
1494160	bitcoin	0	0	21.4		Releases · sparrowwallet/sparrow 2.5
1494146	bitcoin	0	1	22.4		🔥 Te hablo desde un futuro posible. 📈 DCA + bitcoin
1494587	tech	0	4	3.5		Morse Code Cheat Sheet
1494437	tech	0	5	13.0		Linux Mint: First new distro I've tried in a decade (at least)
1494331	AI	0	0	17.0		China's new homegrown gaming GPU flops in performance and price
