# id	sub	bounty	ncom	ageH	tags	title
1523710	bitcoin	0	4	14.3	HOT	ScamouraiWallet/POST_MORTEM.md - nopara73
1523730	bitcoin	0	22	13.5	HOT	Chainalysis is built into Spark
1523551	bitcoin	0	6	19.2	HOT	THIS WEEK: AMA Extravaganza! McFloogle, de Wolf, Filini, Mechanic, Sztorc!
1523810	gaming	0	3	10.3		What is Satoshi's Favor? And how can I win 21,000 sats?
1523823	tech	0	2	9.7		I work on Bitcoin Quest every single day. We are looking for more team members
1523722	AI	0	3	14.1		Worldwide user stats of Bitcoin Quest
1523701	Geyser_community	0	4	14.8		Bitcoin Quest - New Features to try - Win 21,000 sats (multiple chances per day)
1523480	bitcoin	0	5	20.7		Safe eCash/BTC Coin-Splitting Using a Chain-Unique Dust Input - Robin Linus
1523575	bitcoin	0	16	18.2		Knots knight Knut has knack for knucklehead knowledge
1523508	bitcoin	0	13	20.0		Sunday Survey: Where did you acquire Bitcoin last?
1523580	bitcoin	0	0	18.0		Tollbooth DPYC™ — MCP Monetization for Bitcoin Entrepreneurs
1523823	tech	0	2	9.7		I work on Bitcoin Quest every single day. We are looking for more team members
1523698	tech	0	1	14.9		Playa Mesh, Meet Reno: A Burning Mesh Partnership | Resilient comm across Nevada
