# id	sub	bounty	ncom	ageH	tags	title
1529909	bitcoin	0	3	9.6	HOT	The Slappy Jones "AMA" from the Rollo Mcfloogle AMA
1529607	bitcoin	0	9	19.5	HOT	Announcing Wavelength: Bitcoin on Easy Mode for Agents and Humans 〰️⚡
1530019	bitcoin	0	1	1.9	FRESH	Activation Client Adoption - epoch 475 - no activations possible
1529472	bitcoin	0	10	21.7	HOT	I built a browser solver for Bitcoin Puzzle 71: One GPU needs a ~million years
1530049	AI	0	1	0.9	FRESH	OpenAI AI models went rogue during testing, 'Agent Escaped Containment'
1529949	bitcoin	0	6	7.7		If Bitcoin Became the Main Currency, What Would You Do First?
1529804	bitcoin	0	1	15.0		Lightning channel factories based on Wavelength (Ark from Lightning Labs)
1529724	bitcoin	0	0	16.7		Keagan McClelland and Andrew Toth - Bitcoin Optech Newsletter #414 Recap Podcast
1529679	lol	0	2	17.7		OP_PLENTY - encode arb. data in *contiguous* bytes. Up to 2MB, BIP110 compliant
1529540	bitcoin	0	3	20.7		📣 AMA Announcement: Michael Schmid aka Schnitzel the heatpunk! - THURSDAY 10AM
1529374	bitcoin	0	9	23.9		Prediction Markets vs Gambling - Do you know the difference?
1529738	bitcoin	0	2	16.4		Lighting Labs has fallen
1529736	bitcoin	0	2	16.4		bitcoin-only directory is back! Ported from Vue/Nuxt to Hugo and ready to roll!
1529616	bitcoin	0	1	19.3		👀 The new version of the BULL Wallet is out!
1529476	bitcoin	0	0	21.7		Morning Minute: The Clarity Act Has New Life - Decrypt
1529997	meta	0	0	2.9		This Day on SN: July 22
