# id	sub	bounty	ncom	ageH	tags	title
1549206	bitcoin	0	2	15.8	HOT	When the news of the Coldcard hack hit the hood...
1549587	AI	0	3	1.9	FRESH	People are Protesting the Wrong Things
1549347	bitcoin	0	4	12.9		Satoshi Nakamoto Defended Bitcoin against an overflow bug 16 Years Ago Today
1549399	bitcoin	0	4	10.9		Sunday Survey: Did we bottom?
1549430	bitcoin	0	1	9.8		SwapMarket continues to offer Boltz Swaps
1549366	bitcoin	0	2	12.2		24 definitions of Bitcoin:
1549242	bitcoin	0	2	14.9		bitcoin-node-os-fingerprint via nmap - ViniciusCestarii
1549036	bitcoin	0	2	22.9		Ungovernable: A movement of resistance podcast
1549026	Design	0	1	23.9		Freedom.Tech | Daily Freedom Technology Intelligence News Desk
1549100	meta	0	0	20.0		This Day on SN: August 16
1549509	art	0	0	6.3		Text Slide Maker tool (looking for user feedback / use on Laptop)
1549159	tech	0	3	17.5		PBS station fears losing 50TB after being ghosted by cloud storage provider
1549358	security	0	0	12.6		TryHackMe's HackerHolidays 2026 Event - Day 05 - Beach Bar [writeup]
1549166	gaming	0	0	17.2		Modern OLEDs are just as vulnerable to burn-in as 2017 panels
