# id	sub	bounty	ncom	ageH	tags	title
1577452	bitcoin	0	3	6.0	HOT	Recover Multi sig without a coordinator software???
1577321	bitcoin	0	2	13.5	HOT	Every disparaging Bitcoin comment fr Peter Schiff & Jason Calacanis vs. BTC/USD
1577145	bitcoin	0	6	18.6	HOT	Depots: Theft-Proof, Self-Custodial Bitcoin For Billions Of Users - JohnLaw
1577204	meta	0	1	17.7	HOT	A Zine all about Zapping 📉 SNZ Issue #71
1576996	meta	0	9	20.1	HOT	SN Saturday Newsletter 9/19/26
1577244	tech	0	3	16.8	HOT	GrapheneOS secure paste / clipboard access permission toggle now available
1577205	tech	0	8	17.7	HOT	the senior engineer death spiral
1577241	bitcoin	0	8	16.9		How Washington Quietly Used Iran to Hijack Bitcoin (And Why You’re Next)
1576866	bitcoin	0	7	23.0		If Bitcoin was discovered in the 60s...
1577274	AskSN	0	2	15.8		Can Bitcoin Reclaim $100,000 in 2026? One Factor Could Decide Everything.
1577481	meta	0	0	3.9		This Day on SN: September 20
1576860	AI	0	0	23.3		Agent Chaperone: Screen AI agent tool calls and results with Jev
1577319	tech	0	1	13.6		How Hacker News ranking works: scoring, controversy, and penalties (2013)
1576878	AI	0	4	22.5		Jev is here
1577007	AI	0	2	20.0		OpenAI and Anthropic oversold AI security breaches to pressure feds
