# id	sub	bounty	ncom	ageH	tags	title
1554211	bitcoin	0	2	2.1	HOT	SWAPS ARE BACK IN BULL.
1553642	DIY	0	4	21.9	HOT	Open source node editor for experimenting with covenant scripts
1554137	AskSN	0	1	4.0		Did You Know the person, who coined the term "Cypherpunk?"
1553874	bitcoin	0	0	10.3		How Tether's bitcoin mining plans in Uruguay unraveled
1553940	bitcoin	0	1	8.3		🎙️ NEW EPISODE: They Did to Your Body What They Did to Your Money
1553621	lol	0	0	22.6		Do You Even Crypto, Bro? Cryptocurrencies in Household Finance
1553705	bitcoin	0	0	19.5		p2psats.app is down
1553640	bitcoin	0	0	21.9		Serfs of The Ledger
1553814	meta	0	0	12.3		This Day on SN: August 24
1554195	science	0	3	2.7		Scientists Just Made A Cookie Out of Recycled Plastic 'Slurry'. Welcome to 2026
1554166	tech	0	1	3.5		Ancient ‘Who owns Linux?’ case now has one foot very deep in the grave
1553995	AI	0	5	7.1		How Much of the Internet Is Written With AI?
1554074	AI	0	2	5.6		Robot soldiers likely 5-10 years away, one developer behind China robotics boom
