# id	sub	bounty	ncom	ageH	tags	title
1576358	bitcoin	0	0	1.2	FRESH,HOT	wallet playground — drive hardware wallets on signet in your browser
1576397	bitcoin	0	1	0.3	FRESH,HOT	Monetized Suck
1576289	bitcoin	0	0	2.3	HOT	Ready for Merge Ep. 33 with Murch
1576156	AI	0	9	4.0	HOT	Ten AI models vs embargoed Core Lightning: A case study of AI security auditing
1576000	bitcoin	0	9	6.1	HOT	Treasury Sanctions Crypto Exchange Behind Iran's Bitcoin Tolls On Hormuz Ships
1576002	bitcoin	0	1	6.1	HOT	Utreexo IBD, unspendable taproot internal keys - Bitcoin Optech Newsletter #423
1576310	bitcoin	0	1	1.9	FRESH	Hodl Hodl quick update
1575663	news	0	12	18.1	HOT	Liquid says peg-outs will resume when 1:1 peg is restored
1575324	tech	0	31	23.4	HOT	Help me grow Flotilla
1575898	meta	0	6	8.9	HOT	New Territory ~Scam_Reports
1575434	meta	0	72	22.4	HOT	Ground rules and sanctions for a harmonious community in SN
1575499	gaming	0	3	21.7	HOT	I Found an Old Pokémon GO Project and Finished It
1576307	DIY	0	0	1.9	FRESH	The Cypherpunk Software Pipeline Is Here
1575324	tech	0	31	23.4	HOT	Help me grow Flotilla
1576127	bitcoin	0	1	4.3		@bitcoin genesis tx
1576302	gaming	0	0	2.0		What If Rockstar Launched GTA Coin?
1576222	the_stacker_muse	0	4	3.1		My friend bought a Boerboel Ridgeback with Bitcoin
1575784	bitcoin	0	0	13.6		Bruno Garcia Is Making Bitcoin More Resilient Through Testing and Education
1575769	news	0	1	14.9		Christine Lagarde Helped Block Binance’s Foothold in Europe
1576001	bitcoin	0	0	6.1		Bitcoin Optech Newsletter #423
1575831	bitcoin	0	4	11.2		French court refuses to suspend the DAC8 decree, submitted by Bull Bitcoin
1575868	news	0	0	9.8		Iran's Strait of Hormuz toll booth has been settling in bitcoin since June
1575530	AskSN	0	10	21.3		Julián Assange is back
1575569	bitcoin	0	2	20.3		Bitcoin is the New Rally Point for Veterans
1575851	meta	0	1	10.3		This Day on SN: September 18
1575838	security	0	1	10.8		InjectEave: Injected and Leaked - injection-induced EM side channels
1576018	Music	0	1	5.8		Can We Get THAT John Bonham Drum Sound With Modern Mics? | Drumeo
1575871	AI	0	1	9.7		The expectations of privacy in driverless cars
1575952	AI	0	0	7.6		Meta glasses captured and shared intimate images without users' consent
1575857	tech	0	4	10.2		Republican bill would order ISPs, DNS providers, and VPNs to block piracy sites
1575825	art	0	0	11.9		Apple unveils "What Holds Us": a photography exhibition shot entirely on iPhone
