# id	sub	bounty	ncom	ageH	tags	title
1512331	bitcoin	0	6	19.1	HOT	SatoshiTimeline.com Launch - Satoshi Nakamoto’s Full History ~The Satoshi Times
1512380	tech	0	8	17.4	HOT	Arca — Personal Data Haven: NVK’s Coinkite attempt at a Digital Safe
1512635	bitcoin	0	3	7.3		The Grafting Trick Anyone Can Do - Bitcoin Gardening
1512479	bitcoin	0	0	14.0		Conduit: non-custodial Lightning payments for AI agents (your node, your keys)
1512350	bitcoin	0	5	18.6		Sunday Survey: What is your first recommendation when someone wants to buy BTC?
1512348	bitcoin	0	4	18.7		Bitcoin, Arbitrary Data, and “Ossification Risk” - where is the real concern?
1512440	AI	0	2	16.3		Accountable Computing On-Chain Contracts for AI Agents Supervision
1512258	bitcoin	0	1	22.4		A total of 21 young people graduated yesterday from the CUBO+ program
1512338	bitcoin	0	0	19.0		bitcoin-dachli: Bitcoin project in Germany, Austria, Switzerland & Liechtenstein
1512521	relationships	0	3	12.2		Are iPhones Dialing Up the Birth Dearth? › American Greatness
1512290	tech	0	2	20.4		Android verification is coming: Google confirms timeline & supported app stores
