# id	sub	bounty	ncom	ageH	tags	title
1521114	math	0	2	14.6	HOT	How Bitcoin’s privacy was upgraded
1521254	bitcoin	0	0	3.6	HOT	Bitcoin Exchange Wants To Kill EU’s DAC8 Crypto Surveillance
1520942	bitcoin	0	39	19.5	HOT	Is it time for the heretics BIP repo yet?
1520959	bitcoin	0	3	19.0	HOT	Sanctions Don't Work: Greek Shipping Companies Making Bank on Russian Oil (FT)
1520862	bitcoin	0	6	22.3		📣 AMA ANNOUNCEMENT: Rollo McFloogle, getonzerofiat.com - Sunday, 3PM!
1520982	bitcoin	0	5	18.6		Blink SV is killing KYC-free Lightning wallets
1520871	bitcoin	0	7	22.0		Miner Stress Hits 'Historically Rare' Level as 20% of Miners Operate at a Loss
1520895	bitcoin	0	4	21.4		Radar Chat: New Messenger App from Cake 🍰
1521149	tech	0	1	12.7		Almost 90 new unicorns have been minted so far this year - TechCrunch post
1520972	tech	0	2	18.8		A tough chart about the RAM crisis.
