# id	sub	bounty	ncom	ageH	tags	title
1526907	bitcoin	0	6	16.0	HOT	My interview with a civilian anti-air defense volunteer in Kyiv
1527138	bitcoin	0	2	1.0	FRESH	the difference between proof of stake and economic nodes
1526793	bitcoin	0	8	18.5	HOT	The Four Horsemen
1526862	bitcoin	0	2	17.0	HOT	What Miners Need to Know | SNL #233
1526499	bitcoin	0	1	22.3	HOT	Bitcoin Core App looking good + download page for signet preview
1526515	bitcoin	0	15	22.1	HOT	My Visit To BitdevsNYC
1526433	bitcoin	0	8	23.5	HOT	Roughneck Chronicles 1
1526844	meta	0	8	17.4	HOT	Zap me once, shame on me - go ahead and zap me twice for SNZ #65
1526577	bitcoin	0	21	21.1		BTCDash — free live Bitcoin dashboard: 70+ metrics
1526591	AI	0	0	20.8		My second vibe-coded app: The Bitcoin Time Machine
1526489	bitcoin	0	5	22.5		Foundry lets miners decide BIP-110 signaling via hashrate-weighted vote - Bugle
1526664	bitcoin	0	2	20.1		Cloudflare is "opening our Monetization Gateway"
1527058	meta	0	0	4.1		This Day on SN: July 18
1526816	AI	0	3	18.2		1Password now lets Claude sign in to websites without seeing your passwords
1526747	tech	0	0	19.2		New spinning drone hides in plain sight
