# id	sub	bounty	ncom	ageH	tags	title
1525354	bitcoin	0	15	4.2	HOT	ORANGE JUICE Raises $40 Million for Bitcoin Treasury Permanent Capital Company
1525306	bitcoin	0	17	4.8	HOT	Please Sign Change.Org Petition To Stop Bitcoin Spam
1525365	bitcoin	0	6	3.7	HOT	Ark Support in Hal wallet
1525487	math	0	0	1.1	FRESH	Proving Ownership After Q-Day: new post-quantum primitive - Project Eleven
1525051	bitcoin	0	10	20.7	HOT	stutxo does two ark unilateral exits from noah wallet
1525346	bitcoin	0	2	4.3		Jeff Booth is launching a new venture called Orange Juice
1525353	news	0	0	4.2		Resolvr Launches Apogee Web Wallet
1525166	Design	0	1	10.6		The phenomenon of Chesterton's fence in relation to bip110 & the blocksize wars
1525065	bitcoin	0	6	20.4		The Softfork That Tried To Police “Junk Data” — And Why It’s Already Failing
1525356	meta	0	2	4.1		What are you working on this week?
1525353	news	0	0	4.2		Resolvr Launches Apogee Web Wallet
