# id	sub	bounty	ncom	ageH	tags	title
1543355	bitcoin	0	22	5.1	HOT	How to Set Up BTCPay Server Better After the Hack?
1543068	bitcoin	0	29	11.2	HOT	69 blocks left until mandatory BIP-110 signaling
1542814	bitcoin	0	15	23.3	HOT	BIP-110 Code Review
1543487	bitcoin	0	6	2.4	HOT	How long until a bip110 signalling block is mined after mandatory signalling?
1543505	bitcoin	0	1	2.1	HOT	monitoring livestream: BIP-110 soft-fork: mandatory signaling at height 961632
1543194	bitcoin	0	8	8.1	HOT	Coin-splitting idea if a BIP110 chain split actually happens
1543613	DIY	0	1	1.0	FRESH	DTails OS & Tool - build your own verifiable Tails
1543020	bitcoin	0	5	12.8	HOT	There are no 'economic' nodes in the Bitcoin network
1542981	bitcoin	0	0	15.2	HOT	The Paranoid Wallet — Citadel21
1543521	bitcoin	0	6	1.9	FRESH	Wishing You All a Forking Good Weekend
1543568	meta	0	3	1.5	FRESH	My god the fork flying in for zaps. Wonderful
1543252	meta	0	1	7.3	HOT	SN Saturday Newsletter 8/8/26
1543329	tech	0	3	5.9	HOT	RAM production worldwide is sold out through 2027
1543234	bitcoin	0	6	7.5		2.5 years accepting Bitcoin: 19 bookings and 43 nights paid in sats. Failure?
1543351	bitcoin	0	0	5.4		100BTC Bitcoin Challenge - Hackers Still Can't Touch It
1542940	bitcoin	0	1	18.6		Why the Fight Over BIP-110 Turned Bitcoiners Against Bitcoiners
