# id	sub	bounty	ncom	ageH	tags	title
1555677	bitcoin	0	1	1.0	FRESH,HOT	Upgrade your Eclair node (lol)
1555625	bitcoin	0	4	1.8	FRESH,HOT	The Bitcoin Reformation
1555439	bitcoin	0	37	5.2	HOT	Take your CLN node offline.
1555382	bitcoin	0	0	6.2	HOT	T-bast, Salvatore, spacebear - Bitcoin Optech Newsletter #419 Recap Podcast
1555456	bitcoin	0	5	5.0	HOT	How Bitcoin Can Be Co-opted Without Being Destroyed - Efrat Fenigson
1555711	bitcoin	0	2	0.2	FRESH	Message from Blockstream. Is this real?
1555068	AI	0	2	15.7	HOT	AI Startup Rodeo is back in Austin...second time is a charm. ⚡️🤠
1554977	bitcoin	0	2	21.1	HOT	Covenants.diy: a node editor for covenant scripts
1555119	meta	0	91	12.5	HOT	What are the norms of Stacker News?
1554938	meta	0	13	21.9	HOT	@nitter is dead again
1555651	AI	0	0	1.5	FRESH	Hot Chips 2026: Nvidia presents Groq 3 LPX architecture
1555083	bitcoin	0	2	14.2		phoenixd swap-in stays stuck if --auto-liquidity=off
1554998	bitcoin	0	0	20.7		Coinbase-backed crypto advocacy group endorses 32 US midterm candidates
1555423	meta	0	13	5.5		What are you working on this week?
1555166	meta	0	0	10.5		This Day on SN: August 26
1555569	tech	0	1	3.3		Using a shock collar to stop myself doomscrolling
1555176	Design	0	1	10.3		DEF CON :: noRecognition : Could a pattern on clothing fool Facial Recognition?
