# id	sub	bounty	ncom	ageH	tags	title
1555850	bitcoin	0	4	7.3	HOT	Don't switch your Core Lightning node off, restart it with --offline instead
1555439	bitcoin	0	67	15.6	HOT	Take your CLN node offline.
1555677	bitcoin	0	3	11.4	HOT	Upgrade your Eclair node (lol)
1555802	math	0	1	8.3	HOT	BIP SHRINCS (draft)
1555382	bitcoin	0	0	16.6	HOT	T-bast, Salvatore, spacebear - Bitcoin Optech Newsletter #419 Recap Podcast
1555625	bitcoin	0	7	12.3	HOT	The Bitcoin Reformation
1555456	bitcoin	0	10	15.4	HOT	How Bitcoin Can Be Co-opted Without Being Destroyed - Efrat Fenigson
1555119	meta	0	92	22.9	HOT	What are the norms of Stacker News?
1555711	bitcoin	0	3	10.7		Message from Blockstream. Is this real?
1555423	meta	0	13	15.9		What are you working on this week?
1555166	meta	0	0	20.9		This Day on SN: August 26
1555784	news	0	4	9.0		French Top Court Gets It Right, Strikes Down Social Media Ban For Youths
1555569	tech	0	2	13.7		Using a shock collar to stop myself doomscrolling
1555651	AI	0	1	11.9		Hot Chips 2026: Nvidia presents Groq 3 LPX architecture
1555176	Design	0	1	20.8		DEF CON :: noRecognition : Could a pattern on clothing fool Facial Recognition?
