# id	sub	bounty	ncom	ageH	tags	title
1549657	bitcoin	0	10	5.7	HOT	Mechanic: "It's Been 15 Years, I'm Out"
1549750	bitcoin	0	1	0.9	FRESH	Bitcoin post-quantum R&D tldr - Conduition on the state of Bitcoin post-quantum
1549765	bitcoin	0	1	0.2	FRESH	krux project has a new maintainer: JohnDoe_le_frog
1549206	bitcoin	0	2	23.8	HOT	When the news of the Coldcard hack hit the hood...
1549640	math	0	5	6.9		Dice to seed - Keith Mukai
1549709	bitcoin	0	0	3.0		bitcoin-decoder: Decode all things bitcoin - Psycarlo
1549719	Geyser_community	0	3	2.4		Bitcoin Culture Is Not Dead. It Just Stopped Being One Culture
1549663	bitcoin	0	3	5.2		BIP-118 vs. BIP-448: How Much Should a Bitcoin Signature Remember?
1549347	bitcoin	0	4	20.9		Satoshi Nakamoto Defended Bitcoin against an overflow bug 16 Years Ago Today
1549399	bitcoin	0	4	18.9		Sunday Survey: Did we bottom?
1549430	bitcoin	0	1	17.8		SwapMarket continues to offer Boltz Swaps
1549366	bitcoin	0	2	20.2		24 definitions of Bitcoin:
1549242	bitcoin	0	2	22.9		bitcoin-node-os-fingerprint via nmap - ViniciusCestarii
1549587	AI	0	5	9.9		People are Protesting the Wrong Things
1549509	art	0	0	14.3		Text Slide Maker tool (looking for user feedback / use on Laptop)
1549358	security	0	0	20.7		TryHackMe's HackerHolidays 2026 Event - Day 05 - Beach Bar [writeup]
