# id	sub	bounty	ncom	ageH	tags	title
1526907	bitcoin	0	1	2.8	HOT	My interview with a civilian anti-air defense volunteer in Kyiv
1526793	bitcoin	0	6	5.3	HOT	The Four Horsemen
1526515	bitcoin	0	14	8.8	HOT	My Visit To BitdevsNYC
1526499	bitcoin	0	1	9.1	HOT	Bitcoin Core App looking good + download page for signet preview
1526433	bitcoin	0	7	10.2	HOT	Roughneck Chronicles 1
1526349	bitcoin	0	0	12.6	HOT	Bitcoin protocol formal verification work - Bitcoin Optech Newsletter #414
1526844	meta	0	6	4.2	HOT	Zap me once, shame on me - go ahead and zap me twice for SNZ #65
1526577	bitcoin	0	21	7.8		BTCDash — free live Bitcoin dashboard: 70+ metrics
1526591	AI	0	0	7.6		My second vibe-coded app: The Bitcoin Time Machine
1526489	bitcoin	0	4	9.3		Foundry lets miners decide BIP-110 signaling via hashrate-weighted vote - Bugle
1526664	bitcoin	0	1	6.8		Cloudflare is "opening our Monetization Gateway"
1526373	bitcoin	0	0	11.9		Peer-to-Peer #1: Tech Authoritarianism here. Now what? - CoinCenter
1526287	bitcoin	0	3	15.2		What Happens When You Try To Live On A Bitcoin Circular Economy?
1526265	security	0	3	18.3		Two Password Guesses Left Before $840 Million Deletes Itself Forever
1526219	bitcoin	0	4	21.8		Neymar wears a R$2,400 T-shirt featuring Satoshi Nakamoto's name.
1526296	meta	0	0	14.9		This Day on SN: July 17
1526816	AI	0	2	5.0		1Password now lets Claude sign in to websites without seeing your passwords
1526747	tech	0	0	5.9		New spinning drone hides in plain sight
