# id	sub	bounty	ncom	ageH	tags	title
1568734	bitcoin	0	0	1.0	FRESH,HOT	hazync: Bitcoin validity proofs from unmodified Bitcoin Core consensus code
1568758	bitcoin	0	1	0.8	FRESH,HOT	Do you tend to support Blockstream or the Liquid hax0rz?
1568707	bitcoin	0	4	1.4	FRESH,HOT	What's the Next Big Bitcoin Controversy After BIP110?
1568503	bitcoin	0	0	4.7	HOT	Bitcoin Optech Newsletter #422
1568588	bitcoin	0	14	3.0	HOT	(Letter) To those responsible for the theft of bitcoin from the Liquid Network
1568221	bitcoin	0	20	11.1	HOT	I don't think the hackers care for the 600 btc.
1568555	bitcoin	0	2	3.7	HOT	Nostr Wallet Connect Ecosystem Map v1.9
1568295	bitcoin	0	3	8.8	HOT	Turns out, starting a new hard fork in 2026 comes with unintended consequences
1568260	bitcoin	0	0	9.8	HOT	Mathematical Theory of Payment Channel Networks
1568775	bitcoin	0	0	0.4	FRESH	Press Release from Larry, Larry, Larry & Adam.
1568691	bitcoin	0	2	1.6	FRESH	22-year-old pleads guilty to stealing over $240 million in bitcoin heist
1568327	bitcoin	0	1	7.9	HOT	Bitcoin Isn’t Money, Says the Fiat-Issuing Riksbank (BTCHEL, JB)
1568715	lol	0	0	1.3	FRESH	Disembodied fruit fly brain joins the crypto speculation swarm
1568016	bitcoin	0	0	18.3	HOT	A 100,000 year bear market for money?
1568788	meta	0	4	0.2	FRESH	Is it okay to post dupes of low-effort link posts?
1568646	security	0	0	2.3		Morning Minute: AI Agents Cut BTC Quantum Attack Benchmark by 86%
1568454	bitcoin	0	0	5.7		Nym21 Made BTC's On-Chain Metrics Free, and the Pros Who Sell Them Came Running
1568110	math	0	0	16.8		The era of lattice SNARKs – with a faster, post-quantum Jolt - a16z crypto
1568109	AskSN	0	4	16.8		reads the public Nostr events that each Mostro 🧌 node already broadcasts
1568266	meta	0	1	9.7		This Day on SN: September 11
1567855	tech	0	2	21.8		AI Fixes Linux Bottlenecks Using “Hideous” Code » Linux Magazine
