# id	sub	bounty	ncom	ageH	tags	title
1535596	bitcoin	0	15	3.0	HOT	Looking for someone to record a voiceover for a Bitcoin commercial.  Gig pays.
1535532	bitcoin	0	4	4.5	HOT	Satoshi Nakamoto’s Cryptography Encyclopedia Discovered - Claims Scott Stornetta
1535282	bitcoin	0	1	15.9	HOT	Silent Payments functions merged into libsecp256k1 - BIP352 | Pull Request #1765
1535068	bitcoin	0	1	23.0	HOT	Sig aggregation, Wasabi, Coinswap, SPs - Bitcoin Optech Newsletter #415 Recap
1535090	tech	0	1	22.7	HOT	Silent Payments Sender — Electrum Plugin
1535671	AI	0	1	1.2	FRESH	The AI Future Is for Everyone — Mark Zuckerberg
1535207	tech	0	3	19.3	HOT	Malaysia Shuts Down Balaji's Network School
1535090	tech	0	1	22.7	HOT	Silent Payments Sender — Electrum Plugin
1535548	tutorials	0	0	4.3		Audit this Bitcoin education for me
1535392	bitcoin	0	2	9.3		The Bitcoin Post Office — The mempool as a postal operation
1535360	bitcoin	0	0	11.0		Very good info about BIP-110
1535436	bitcoin	0	0	7.2		BIP 360 (P2MR) implemented in Bitcoin Core on regtest: vector results, ...
1535163	bitcoin	0	0	21.2		BIP-54 Coinbase Locktime set
1535554	meta	0	8	4.1		What are you working on this week?
1535062	AI	0	1	23.1		An interview with Elon Musk
