# id	sub	bounty	ncom	ageH	tags	title
1515814	bitcoin	0	7	3.1	HOT	Hang With Your Tribe
1515860	bitcoin	0	0	0.9	FRESH	Healthy Soil, Healthy Money // SATURDAY SHARE
1515615	bitcoin	0	4	17.6	HOT	Supply Inflation per Annum
1515556	bitcoin	0	7	20.0	HOT	MicroStrategy shareholder class action lawsuit pits STRC against MSTR
1515674	bitcoin	0	6	14.5		Bitcoin Quest!
1515598	gaming	0	1	18.8		ChainDuel V2: What Happened on the First Week
1515831	news	0	0	2.5		Payments Adoption Weekly Brief 2026/26
1515614	bitcoin	0	1	17.8		Broke into almost all US classified systems, not in weeks, in hours | SNL #230
1515567	meta	0	2	19.9		Letting the people speak on this - SNZ Issue #63
1515366	meta	0	3	23.7		Sorting by "Top Sats"
1515735	tech	0	7	7.8		Micron Suggests Apple Helped Cause Memory Price Crisis
1515568	tech	0	0	19.9		Previewing GPT‑5.6 Sol: a next-generation model
