# id	sub	bounty	ncom	ageH	tags	title
1581144	bitcoin	0	4	11.4	HOT	Don't Count on Growth to Fix the Debt
1580989	bitcoin	0	12	16.0	HOT	Shielded Bitcoin: Private Transfers on Bitcoin L1
1580902	bitcoin	0	1	18.5	HOT	Responsible disclosure and White hacking it's about Caring
1580814	meta	0	1	22.0	HOT	Introducing: The Lightning Network Gossip \ a weekly ~lightning newsletter
1581142	tech	0	1	11.5	HOT	Noticing trends with recycling IT
1581033	mostly_harmless	0	0	15.2	HOT	There was this old website I used to go to called FunStuffToSee.com
1581332	bitcoin	0	1	6.6		I Asked 100 Harvard Students About Bitcoin... (now I'm worried)
1581171	bitcoin	0	2	10.6		Letter #7: Notes from the Inside
1581181	bitcoin	0	0	10.3		Thank God for Bitcoin • Trust but Verify: Jessy Gilger, CFP's Bitcoin Journey
1580908	bitcoin	0	0	18.3		Bitcoin is 1% of global money
1580900	security	0	7	18.6		An agent that configures my machine without touching it
