# id	sub	bounty	ncom	ageH	tags	title
1537803	bitcoin	0	35	4.1	HOT	Can we have a serious talk about the LARP in Bitcoin
1537859	bitcoin	0	2	2.3	HOT	Critical Coldcard flaw: what happened, who is affected, and what to do
1537634	bitcoin	0	24	8.1	HOT	BIP110 fails to reach 55% threshold for miner activation
1537410	bitcoin	0	17	20.4	HOT	Coldcard, the Media, and the Anatomy of AI Retardation
1537531	bitcoin	0	13	15.4	HOT	Coldcard Sweep Watch
1537889	bitcoin	0	0	1.5	FRESH	Feelings about Bitcoin
1537407	bitcoin	0	8	20.4	HOT	In case you thought self custody was mainstream...
1537306	bitcoin	0	7	22.8	HOT	Has holding Bitcoin changed how you think about money?
1537290	security	0	1	23.2	HOT	Loupe Project: Update #1
1537637	bitcoin	0	0	7.9		You only need the first 4 letters of BIP39 words
1537547	bitcoin	0	1	14.5		Blockparty #33 rewards and how to participate
1537427	bitcoin	0	10	20.0		Swan Email Re Cold Card Hack
1537417	bitcoin	0	6	20.3		The most important photo of my life | SNL #235
1537388	bitcoin	0	0	21.2		I wanted to test a coldcard's dice-roll generation against my computer's
1537621	meta	0	0	8.7		This Day on SN: August 1
