# id	sub	bounty	ncom	ageH	tags	title
1530487	bitcoin	0	2	0.8	FRESH,HOT	Bitcoin Show & Tell Twitter Space this Sunday
1530332	bitcoin	0	5	6.4	HOT	Wasabi Wallet is unstoppable
1530128	bitcoin	0	11	13.6	HOT	Have you ever looked up the onchain history of bitcoins you received?
1530481	bitcoin	0	1	1.5	FRESH	From mining to humanitarian impact.
1530172	bitcoin	0	20	12.6	HOT	Paying With Bicoin Through Square - I wasn't prepared
1530217	bitcoin	0	1	11.2	HOT	Brink announces grant for Martin Zumsande: P2P, validation, testing, review
1530019	bitcoin	0	3	16.7	HOT	Activation Client Adoption - epoch 475 - no activations possible
1530076	bitcoin	0	12	14.6		THE BLACK HOLE
1530165	tutorials	0	15	12.7		Wasabi v2.8.1 - Stable release, receive Taproot by default
1529949	bitcoin	0	11	22.5		If Bitcoin Became the Main Currency, What Would You Do First?
1530224	bitcoin	0	1	10.9		Did Fake Satoshi Con Ben Affleck? - David Z Morris
1530198	bitcoin	0	2	11.9		OCEAN announces new end-to-end encrypted pool dashboard
1530015	bitcoin	0	2	16.8		Bitcoin Payments Service Design
1530008	bitcoin	0	1	17.2		btc-verified: Verified Bitcoin protocol components in Lean 4
1530167	meta	0	4	12.7		What are you working on this week?
1529997	meta	0	0	17.7		This Day on SN: July 22
1530049	AI	0	1	15.6		OpenAI AI models went rogue during testing, 'Agent Escaped Containment'
