# id	sub	bounty	ncom	ageH	tags	title
1554539	bitcoin	0	9	2.6	HOT	Non-custodial prediction markets on Ark?
1554367	bitcoin	0	10	10.9	HOT	Bitcoin explained as a live 3D machine
1554211	bitcoin	0	4	19.0	HOT	SWAPS ARE BACK IN BULL.
1554137	AskSN	0	1	20.8	HOT	Did You Know the person, who coined the term "Cypherpunk?"
1554556	bitcoin	0	0	2.3		Bitcoin Core considers removing CJDNS support
1554247	AskSN	0	5	17.7		Nostr + Lightning: Building the Future of Social Networks
1553995	AI	0	7	24.0		How Much of the Internet Is Written With AI?
1554195	science	0	4	19.6		Scientists Just Made A Cookie Out of Recycled Plastic 'Slurry'. Welcome to 2026
1554166	tech	0	1	20.4		Ancient ‘Who owns Linux?’ case now has one foot very deep in the grave
1554074	AI	0	2	22.5		Robot soldiers likely 5-10 years away, one developer behind China robotics boom
