# id	sub	bounty	ncom	ageH	tags	title
1552780	meta	0	27	8.6	HOT	NOBODY likes the idea of pay to post (outside SN)
1552506	bitcoin	0	18	21.4	HOT	Speculating about bitcoin-standard wages
1552628	bitcoin	0	2	13.6	HOT	Enabling Threshold Custody on Lightning Network with Nested Threshold Multisig
1552847	bitcoin	0	3	7.0	HOT	A Second and Final Eulogy for Bitcoin Maximalism
1552738	Design	0	1	10.0	HOT	Consensus.Health site to gauge Bitcoin consensus based on Twitter (X) reputation
1552647	bitcoin	0	9	12.7	HOT	Noones App shuts down
1552780	meta	0	27	8.6	HOT	NOBODY likes the idea of pay to post (outside SN)
1552754	security	0	4	9.4	HOT	Motorola's GrapheneOS phones will launch in 2027 priced higher than Pixels
1552905	bitcoin	0	0	4.5		New Release: ZEUS v13.2.0
1552895	meta	0	3	4.9		SN Saturday Newsletter 8/22/26
1552713	tech	0	0	10.9		As demand for Meta AI glasses explodes, it’s harder to avoid creepy recordings
