# id	sub	bounty	ncom	ageH	tags	title
1566607	bitcoin	0	0	0.3	FRESH,HOT	Bitcoin Core 31.1 released
1566474	tech	0	2	2.0	FRESH,HOT	Apple Debuts the iPhone Duo, Its First Folding iPhone
1566339	bitcoin	0	50	4.1	HOT	Is L-BTC a shitcoin?
1566096	bitcoin	0	54	7.9	HOT	Liquid hacker: "You shall pay for your dereliction of duty"
1566168	bitcoin	0	1	7.0	HOT	Cornell Bitcoin Adoption Index — 2026 Edition
1566517	news	0	3	1.5	FRESH	Liquid Network update - new release as of 9 Sept 2026 1330 UTC
1565990	bitcoin	0	24	10.5	HOT	Albyhub Update ASAP!!!
1565856	math	0	5	16.0	HOT	Computing 256-bit ECC DLs in 26 days with a quantum computer with 20,000 qubits
1566271	meta	0	25	5.2	HOT	who tf spent almost half a million sats in downzapping yesterday?
1566564	news	0	0	0.8	FRESH	Starlink Quietly Debuts Router 4, Confirms It Features Wi-Fi 7
1566287	events	0	1	5.0		Hackalajara 2.0: PlebLab Startup Day Guadalajara Recap - Bitcoin News
1565933	news	0	2	12.8		Iran turns to crypto to get around sanctions
1566201	bitcoin	0	0	6.6		Block Files OCC Charter for Builders Bank, a Purpose-Built Bitcoin Custody Trust
1565881	bitcoin	0	1	14.4		Post-quantum rescue protocols for Bitcoin
1566035	AskSN	0	1	9.7		my POW from rigly's blockparty
1565658	AskSN	0	0	22.1		default Mostro node update.
1566261	meta	0	11	5.3		What are you working on this week?
1566000	meta	0	0	10.3		This Day on SN: September 9
1565714	tech	0	1	20.2		Muse – Meta’s personal AI agent
