# id	sub	bounty	ncom	ageH	tags	title
1561572	bitcoin	0	0	0.6	FRESH,HOT	The Many Headaches of CoinJoin - Spiral
1561508	bitcoin	0	19	1.5	FRESH,HOT	Pack your Bags. We're all moving to Jamestown, NY!
1561603	bitcoin	0	1	0.4	FRESH	⚡ Zaprite P2P — Join the waitlist
1561111	bitcoin	0	1	14.1	HOT	Daniel Batten: Bitcoin mining saved Texans a 4.3% powerbill increase
1560912	bitcoin	0	3	23.8	HOT	Highlights from 2011 Interview of Julian Assange by Google’s Eric Schmidt
1560936	bitcoin	0	0	22.9	HOT	CLN, replay protection, fee estimation - Bitcoin Optech Newsletter #420 Recap
1561344	bitcoin	0	9	4.1		How To Use Blake2B Tokens On Stacker News
1560909	bitcoin	0	1	23.8		Latest Strikes #34 & #35 - August 17th-30th 2026
1560911	events	0	0	23.8		PlebLab Startup Day Guadalajara ⚡️
1561117	tech	0	0	13.6		Apple Ternus Touts Product Pipeline, in Memo - Bloomberg
