# id	sub	bounty	ncom	ageH	tags	title
1525586	bitcoin	0	0	0.8	FRESH	My First Vibe Coded "App": The Bitcoin Price Database
1525541	the_stacker_muse	0	17	2.6	HOT	Bitcoin History Month Prizes
1525365	bitcoin	0	7	6.8	HOT	Ark Support in Hal wallet
1525354	bitcoin	0	15	7.3	HOT	ORANGE JUICE Raises $40 Million for Bitcoin Treasury Permanent Capital Company
1525051	bitcoin	0	10	23.9	HOT	stutxo does two ark unilateral exits from noah wallet
1525487	math	0	1	4.2		Proving Ownership After Q-Day: new post-quantum primitive - Project Eleven
1525166	Design	0	1	13.7		The phenomenon of Chesterton's fence in relation to bip110 & the blocksize wars
1525346	bitcoin	0	2	7.4		Jeff Booth is launching a new venture called Orange Juice
1525353	news	0	0	7.3		Resolvr Launches Apogee Web Wallet
1525065	bitcoin	0	6	23.5		The Softfork That Tried To Police “Junk Data” — And Why It’s Already Failing
1525356	meta	0	4	7.2		What are you working on this week?
1525353	news	0	0	7.3		Resolvr Launches Apogee Web Wallet
