# id	sub	bounty	ncom	ageH	tags	title
1492485	AI	0	1	2.2	HOT	We Built a Digital Guy Fawkes Mask (and It Might Actually Work)
1492293	the_stacker_muse	0	12	5.8	HOT	BITCOIN HISTORY MONTH ON STACKER NEWS - 400k SATS IN PRIZES!
1492322	bitcoin	0	6	4.9	HOT	2 Years Off-grid: Reflections on Bitcoin Progress
1492539	news	0	0	1.0	FRESH	Prime Trust estate demands $970M in digital assets, cash from Swan in court
1492349	bitcoin	0	2	4.5	HOT	Alby Hub v1.22.2 Marc Horowitz — CLN support, on-chain wallet, AI & agents
1492552	math	0	0	0.6	FRESH	Schnorr, But with Vectors – Lattice-based Signatures Explained
1491973	lol	0	10	16.5	HOT	'Smoke Weed and Earn Bitcoin' With This Vape Pen
1492474	meta	0	12	2.3	HOT	Stacker News Monthly: April 2026 - Return of the Abs  )+(
1491849	tech	0	25	22.6	HOT	Your phone is about to stop being yours in about 107 days.
1491973	lol	0	10	16.5	HOT	'Smoke Weed and Earn Bitcoin' With This Vape Pen
1492370	bitcoin	0	6	4.0		Zeus experimenting with CLINK offers
1492352	bitcoin	0	2	4.4		📣 AMA Anouncement: AMA with a Normie #2! 10AM Wednesday, 20 May
1492303	bitcoin	0	0	5.5		BitBox 05.2026 Geneva Update
1491910	news	0	1	19.3		Iran Launches Bitcoin-Based "Hormuz Safe" Insurance Platform For Ships
1491815	bitcoin	0	4	23.9		Hormuz Safe -  Maritime Insurance "paid via Bitcoin"
1491836	bitcoin	0	10	23.0		Kenya’s Tando Turns 40 Million M-Pesa Mobile Numbers into Bitcoin Addresses
1491853	tech	0	0	22.5		The Traitorous Eight and The Birth of Silicon Valley
1491861	AI	0	1	22.3		Power Prices in Eastern U.S. Spike 76% Thanks to AI Data Centers
