# score	source	age_h	payout_hint	tags	url	title
5	sn/bitcoin	13.5	1sats	OPEN_NEED,LOW_COMP	https://stacker.news/items/1525907	BOOK on BOOKS: "Hijacking Bitcoin: The Hidden History of BTC," by Roger Ver
4	sn/bitcoin	12.9	-	OPEN_NEED,LOW_COMP	https://stacker.news/items/1525929	Breez x Turnkey: Instant Bitcoin at Enterprise Scale 🔥
4	github	2.3	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1501	Fix: strip leading whitespace in filtered query when query is empty
4	github	3.1	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1499	fix(ts): authenticate remote management requests
4	github	3.3	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1498	Reject cross-site requests to local UI endpoints
3	github	18.1	00 USDC	OPEN_ISSUE,LOW_COMP	https://github.com/Agora-Events/agora/issues/1018	Mobile: Local Currency Rate Converter and Price Display
3	github	34.5	10 USDC	OPEN_ISSUE,LOW_COMP	https://github.com/hexcreator/tasc/issues/3	Add another 60-second TascLang task fixture
2	sn/bitcoin	14.7	-	OPEN_NEED	https://stacker.news/items/1525867	hardware wallets vs dedicated generic devices
2	github	60.4	-	OPEN_ISSUE,LOW_COMP	https://github.com/oliv3rdrt/wagmi-react-dapp/issues/4	Validate amount precision before parseUnits
2	github	61.2	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-app/issues/392	[URGENT / CRITICAL — MERGE FIRST] test(web): 18 failing tests block main CI; this PR is the harbinger of green CI
2	github	68.1	-	OPEN_ISSUE,LOW_COMP	https://github.com/accensa/accensa-contracts/issues/11	docs(contracts): mainnet deployment guide with fee and rent analysis
2	github	2.2	-	OPEN_ISSUE	https://github.com/NSPG13/agent-bounties/issues/337	[1 USDC standing meta] Seed a paid distribution tooling child bounty
2	github	2.2	-	OPEN_ISSUE	https://github.com/NSPG13/agent-bounties/issues/335	[1 USDC standing meta] Seed a paid MCP child bounty
2	github	2.2	-	OPEN_ISSUE	https://github.com/NSPG13/agent-bounties/issues/336	[1 USDC standing meta] Seed a paid wallet UX child bounty
2	github	2.2	-	OPEN_ISSUE	https://github.com/NSPG13/agent-bounties/issues/334	[1 USDC standing meta] Seed a paid API child bounty
2	github	2.2	-	OPEN_ISSUE	https://github.com/NSPG13/agent-bounties/issues/333	[1 USDC standing meta] Seed a paid CLI child bounty
2	github	2.6	-	OPEN_ISSUE	https://github.com/moorcheh-ai/memanto/pull/1500	fix(okf): preserve memory lifecycle status
2	github	5.5	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1496	fix(voltagent): validate configured default limit
2	github	5.7	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1495	fix(langgraph): upsert repeated store keys
2	github	9.9	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1493	fix: multi-line memory titles corrupt on recall and compound [FACT] prefixes until the memory is un-updatable (#770)
2	github	10.0	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1492	fix(langgraph): prevent cross-query results on rate-limit fallback
1	github	58.5	5 USDC	OPEN_ISSUE	https://github.com/zad111ak-ai/harvest/issues/2	🐛 Fix cache invalidation on connection loss
1	github	58.5	0 USDC	OPEN_ISSUE	https://github.com/zad111ak-ai/harvest/issues/1	📝 Add comprehensive README with examples
0	github	11.5	-	OPEN_ISSUE	https://github.com/aashu91/robinhood-evm-mcp/issues/6	🏆 [Bounty: 50,000 $ROBIN_MCP] Create a Telegram Mini-App for Launching Meme Coins & Tracking Trusts
0	github	11.5	-	OPEN_ISSUE	https://github.com/aashu91/robinhood-evm-mcp/issues/5	🏆 [Bounty: 50,000 $ROBIN_MCP] Implement Native Token ($ROBIN_MCP) Staking & Yield Distribution Contract
