# score	source	age_h	payout_hint	tags	url	title
5	github	1.9	10 USDC	OPEN_ISSUE,LOW_COMP	https://github.com/hexcreator/tasc/issues/3	Add another 60-second TascLang task fixture
4	github	3.7	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1476	fix(conflicts): preserve resolutions and fail closed on delete errors (#770)
4	github	3.8	-	OPEN_ISSUE,LOW_COMP	https://github.com/moorcheh-ai/memanto/pull/1475	fix: preserve agent when remote purge fails
3	github	1.1	$7500	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/bounty-plaza/issues/509	[Bounty] [Bounty: $7500] Optimise atan/asin/acos (fp32)
2	sn/bitcoin	5.5	-	OPEN_NEED	https://stacker.news/items/1525306	Please Sign Change.Org Petition To Stop Bitcoin Spam
2	github	27.9	-	OPEN_ISSUE,LOW_COMP	https://github.com/oliv3rdrt/wagmi-react-dapp/issues/4	Validate amount precision before parseUnits
2	github	28.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-app/issues/392	[URGENT / CRITICAL — MERGE FIRST] test(web): 18 failing tests block main CI; this PR is the harbinger of green CI
2	github	35.5	-	OPEN_ISSUE,LOW_COMP	https://github.com/accensa/accensa-contracts/issues/11	docs(contracts): mainnet deployment guide with fee and rent analysis
2	github	46.6	-	OPEN_ISSUE,LOW_COMP	https://github.com/Deen-Bridge/dnb-frontend/issues/70	[Docs] Replace placeholder README images and fix broken project links
2	github	51.2	-	OPEN_ISSUE,LOW_COMP	https://github.com/solana-foundation/kora/issues/608	Devex: cross-cluster mint hint when initialize-atas fails on a missing or wrong-owner mint
2	github	70.2	-	OPEN_ISSUE,LOW_COMP	https://github.com/TrusTrove/TrusTrove-app/issues/350	[Easy] docs(repo): document missing backend env vars in environment-variables.md
2	github	1.4	-	OPEN_ISSUE	https://github.com/Scottcjn/ardy-director/issues/7	Custom-avatar rig pipeline (any Blender humanoid to ARDY)
2	github	1.4	-	OPEN_ISSUE	https://github.com/Scottcjn/ardy-director/issues/6	Camera and staging control for the director
2	github	1.4	-	OPEN_ISSUE	https://github.com/Scottcjn/ardy-director/issues/5	Live viewer injection (direct into a running viewer)
2	github	1.4	-	OPEN_ISSUE	https://github.com/Scottcjn/ardy-director/issues/4	Streaming choreography via autoregressive_step (smooth seams)
2	github	1.4	-	OPEN_ISSUE	https://github.com/Scottcjn/ardy-director/issues/3	Web prompting engine UI (real-time 3D front end)
2	github	1.4	-	OPEN_ISSUE	https://github.com/Scottcjn/ardy-director/issues/2	ARDY to Unreal Engine exporter (motion retarget)
2	github	1.5	-	OPEN_ISSUE	https://github.com/tenstorrent/tt-metal/issues/49943	[Bounty: $7500] Optimise atan/asin/acos (fp32)
1	github	25.9	5 USDC	OPEN_ISSUE	https://github.com/zad111ak-ai/harvest/issues/2	🐛 Fix cache invalidation on connection loss
1	github	25.9	0 USDC	OPEN_ISSUE	https://github.com/zad111ak-ai/harvest/issues/1	📝 Add comprehensive README with examples
1	github	8.2	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1203	[BUG] Web Cache Deception → Session Token Leak $150
1	github	8.2	$120	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1202	[BUG] Timing Attack on Password Verification → User Enumeration $120
1	github	8.2	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1201	[BUG] Blind Command Injection via Email Header $150
1	github	8.2	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1200	[BUG] Web Cache Poisoning via Unkeyed Header $150
1	github	8.2	$150	OPEN_ISSUE	https://github.com/zhangjiayang6835-cyber/ai-research/issues/1199	[BUG] IDOR in GraphQL Nested Query → Mass Data Leak $150
